flybase_transcript_id	pfam	pfam_start	pfam_end
FBtr0081244	PF14605	924	976
FBtr0081245	PF01480	7	75
FBtr0081245	PF14605	924	976
FBtr0081246	PF01131	188	599
FBtr0081246	PF01396	657	694
FBtr0081246	PF01751	30	173
FBtr0081246	PF06839	1033	1075
FBtr0081246	PF06839	1150	1192
FBtr0081247	PF05729	480	602
FBtr0081248	NA	NA	NA
FBtr0081249	PF01066	56	138
FBtr0081250	NA	NA	NA
FBtr0081251	NA	NA	NA
FBtr0081252	NA	NA	NA
FBtr0081253	PF00564	6	87
FBtr0081253	PF00569	121	165
FBtr0081253	PF16577	554	596
FBtr0081254	PF00207	766	857
FBtr0081254	PF01835	126	209
FBtr0081254	PF07677	1387	1477
FBtr0081254	PF07678	972	1277
FBtr0081254	PF07703	525	654
FBtr0081254	PF17791	242	307
FBtr0081256	PF03188	48	183
FBtr0081257	PF03188	94	227
FBtr0081258	NA	NA	NA
FBtr0081259	PF00096	240	263
FBtr0081259	PF00096	274	295
FBtr0081259	PF00096	418	440
FBtr0081259	PF07776	28	106
FBtr0081260	PF00041	324	404
FBtr0081260	PF00041	418	503
FBtr0081260	PF00041	516	596
FBtr0081260	PF00041	613	697
FBtr0081260	PF00041	711	800
FBtr0081260	PF00041	829	897
FBtr0081260	PF00041	912	995
FBtr0081260	PF00041	1009	1092
FBtr0081260	PF00041	1104	1190
FBtr0081260	PF00102	1497	1728
FBtr0081260	PF00102	1786	2019
FBtr0081260	PF07679	36	129
FBtr0081260	PF07679	140	223
FBtr0081260	PF13927	233	303
FBtr0081261	PF00019	298	399
FBtr0081261	PF00688	39	254
FBtr0081262	PF00705	1	125
FBtr0081262	PF02747	128	249
FBtr0081263	PF18408	220	256
FBtr0081264	PF18408	229	265
FBtr0081266	PF04275	7	119
FBtr0081267	NA	NA	NA
FBtr0081268	NA	NA	NA
FBtr0081269	NA	NA	NA
FBtr0081270	NA	NA	NA
FBtr0081276	PF03188	48	180
FBtr0081277	PF03188	47	181
FBtr0081278	PF03188	47	181
FBtr0081279	PF00535	9	178
FBtr0081280	PF00084	121	174
FBtr0081280	PF00084	180	236
FBtr0081280	PF00084	245	299
FBtr0081280	PF00084	307	360
FBtr0081280	PF00084	365	420
FBtr0081280	PF00084	516	576
FBtr0081280	PF00084	613	648
FBtr0081280	PF00084	1008	1051
FBtr0081280	PF00084	1485	1523
FBtr0081280	PF00084	1528	1582
FBtr0081280	PF00084	1586	1641
FBtr0081280	PF00095	72	117
FBtr0081281	PF00084	121	174
FBtr0081281	PF00084	180	236
FBtr0081281	PF00084	245	299
FBtr0081281	PF00084	307	360
FBtr0081281	PF00084	365	420
FBtr0081281	PF00084	516	576
FBtr0081281	PF00084	613	648
FBtr0081281	PF00084	1008	1051
FBtr0081281	PF00095	72	117
FBtr0081282	PF00621	447	624
FBtr0081282	PF17838	656	774
FBtr0081283	PF00621	447	624
FBtr0081283	PF17838	656	774
FBtr0081284	PF10288	295	393
FBtr0081285	NA	NA	NA
FBtr0081287	PF00204	248	406
FBtr0081287	PF00521	693	1170
FBtr0081287	PF01751	437	538
FBtr0081287	PF02518	60	205
FBtr0081287	PF16898	553	691
FBtr0081288	PF03567	66	326
FBtr0081289	PF00808	42	105
FBtr0081290	PF01207	261	521
FBtr0081291	PF00076	36	106
FBtr0081300	PF02936	44	181
FBtr0081301	PF02936	44	181
FBtr0081302	NA	NA	NA
FBtr0081303	NA	NA	NA
FBtr0081306	NA	NA	NA
FBtr0081308	NA	NA	NA
FBtr0081309	PF07240	59	132
FBtr0081310	PF07240	43	121
FBtr0081312	PF03105	1	34
FBtr0081312	PF03105	127	166
FBtr0081312	PF03124	265	601
FBtr0081314	NA	NA	NA
FBtr0081316	PF08574	197	262
FBtr0081317	NA	NA	NA
FBtr0081318	PF00620	438	588
FBtr0081321	PF00316	13	200
FBtr0081323	PF01018	26	141
FBtr0081323	PF01926	159	288
FBtr0081324	PF05485	567	639
FBtr0081324	PF05485	667	736
FBtr0081324	PF05485	758	830
FBtr0081324	PF05485	928	996
FBtr0081324	PF05485	1022	1093
FBtr0081324	PF05485	1129	1197
FBtr0081324	PF05485	1237	1291
FBtr0081324	PF05485	1334	1403
FBtr0081324	PF05485	1425	1493
FBtr0081324	PF05485	1522	1593
FBtr0081324	PF05485	1667	1735
FBtr0081324	PF05485	1760	1829
FBtr0081324	PF05485	1962	2031
FBtr0081324	PF05485	2134	2200
FBtr0081324	PF05485	2293	2362
FBtr0081324	PF05485	2419	2484
FBtr0081324	PF05485	2524	2595
FBtr0081324	PF05485	2606	2677
FBtr0081324	PF05485	2702	2771
FBtr0081324	PF05485	2891	2964
FBtr0081324	PF05485	3080	3152
FBtr0081324	PF05485	3211	3281
FBtr0081324	PF05485	3379	3449
FBtr0081324	PF05485	3529	3598
FBtr0081324	PF05485	3622	3670
FBtr0081325	PF00096	665	687
FBtr0081325	PF00096	693	715
FBtr0081325	PF13912	162	184
FBtr0081325	PF13912	637	659
FBtr0081327	NA	NA	NA
FBtr0081328	PF00069	175	441
FBtr0081328	PF00498	70	145
FBtr0081329	PF00069	158	424
FBtr0081329	PF00498	53	128
FBtr0081330	PF00069	158	424
FBtr0081330	PF00498	53	128
FBtr0081331	PF05875	21	261
FBtr0081332	PF00225	126	518
FBtr0081332	PF00498	659	731
FBtr0081333	PF07992	8	190
FBtr0081333	PF07992	258	355
FBtr0081333	PF18267	384	450
FBtr0081334	NA	NA	NA
FBtr0081335	NA	NA	NA
FBtr0081336	PF10520	124	301
FBtr0081338	PF01084	133	179
FBtr0081339	PF01084	133	179
FBtr0081340	PF02269	37	125
FBtr0081341	PF03490	5	45
FBtr0081347	NA	NA	NA
FBtr0081348	PF05786	7	732
FBtr0081349	PF05786	7	732
FBtr0081350	NA	NA	NA
FBtr0081351	NA	NA	NA
FBtr0081352	PF16474	90	158
FBtr0081352	PF16474	209	332
FBtr0081353	PF16474	90	158
FBtr0081353	PF16474	209	332
FBtr0081354	PF16474	90	158
FBtr0081354	PF16474	209	332
FBtr0081355	NA	NA	NA
FBtr0081356	PF00621	82	249
FBtr0081356	PF14604	9	56
FBtr0081357	PF00621	82	249
FBtr0081357	PF14604	9	56
FBtr0081358	PF04045	57	283
FBtr0081362	PF04049	14	127
FBtr0081362	PF13176	254	282
FBtr0081362	PF13181	319	350
FBtr0081362	PF13181	421	448
FBtr0081362	PF13181	456	477
FBtr0081362	PF13414	359	396
FBtr0081363	PF05577	43	463
FBtr0081364	PF02450	80	405
FBtr0081365	PF02450	80	405
FBtr0081367	PF10545	6	86
FBtr0081367	PF10545	141	221
FBtr0081369	PF10294	212	347
FBtr0081370	PF10294	212	347
FBtr0081371	NA	NA	NA
FBtr0081372	PF00201	3	473
FBtr0081374	PF05383	54	111
FBtr0081374	PF08777	264	366
FBtr0081375	NA	NA	NA
FBtr0081376	PF00089	31	251
FBtr0081378	PF00188	66	195
FBtr0081381	NA	NA	NA
FBtr0081382	NA	NA	NA
FBtr0081383	NA	NA	NA
FBtr0081384	PF01424	46	105
FBtr0081386	PF01529	96	220
FBtr0081387	PF05915	55	128
FBtr0081388	PF01564	468	612
FBtr0081388	PF08241	53	157
FBtr0081390	PF00069	16	283
FBtr0081390	PF18394	405	655
FBtr0081390	PF18396	310	395
FBtr0081391	PF13920	221	268
FBtr0081392	PF03810	27	106
FBtr0081392	PF13513	386	441
FBtr0081393	PF02990	64	614
FBtr0081395	PF00083	174	558
FBtr0081396	NA	NA	NA
FBtr0081397	PF00104	876	1058
FBtr0081397	PF00105	747	816
FBtr0081399	NA	NA	NA
FBtr0081401	NA	NA	NA
FBtr0081403	PF08626	232	861
FBtr0081403	PF08626	1119	1248
FBtr0081404	PF00875	9	168
FBtr0081404	PF03441	297	494
FBtr0081405	PF00875	9	168
FBtr0081405	PF03441	297	494
FBtr0081406	NA	NA	NA
FBtr0081407	NA	NA	NA
FBtr0081409	PF01926	335	389
FBtr0081410	PF02181	602	976
FBtr0081410	PF06345	1027	1041
FBtr0081410	PF06367	246	444
FBtr0081410	PF06371	60	241
FBtr0081411	PF02181	602	976
FBtr0081411	PF06345	1027	1041
FBtr0081411	PF06367	246	444
FBtr0081411	PF06371	60	241
FBtr0081412	PF00046	275	330
FBtr0081413	PF00046	275	330
FBtr0081414	PF05348	13	130
FBtr0081415	PF06625	18	137
FBtr0081416	PF06625	55	174
FBtr0081417	PF00389	9	323
FBtr0081417	PF02826	114	294
FBtr0081418	PF00389	47	361
FBtr0081418	PF02826	152	332
FBtr0081419	PF00389	9	323
FBtr0081419	PF02826	114	294
FBtr0081420	PF00389	47	361
FBtr0081420	PF02826	152	332
FBtr0081422	PF00389	10	322
FBtr0081422	PF02826	116	294
FBtr0081423	PF00389	11	324
FBtr0081423	PF02826	115	295
FBtr0081424	NA	NA	NA
FBtr0081425	NA	NA	NA
FBtr0081426	NA	NA	NA
FBtr0081427	NA	NA	NA
FBtr0081428	NA	NA	NA
FBtr0081429	NA	NA	NA
FBtr0081430	NA	NA	NA
FBtr0081438	PF08784	161	239
FBtr0081439	PF01347	103	538
FBtr0081440	PF00566	89	293
FBtr0081440	PF07534	414	565
FBtr0081441	PF00566	89	293
FBtr0081441	PF07534	433	584
FBtr0081442	PF00566	89	293
FBtr0081442	PF07534	433	584
FBtr0081443	PF00566	89	293
FBtr0081443	PF07534	414	565
FBtr0081444	PF00566	94	298
FBtr0081444	PF07534	438	589
FBtr0081445	PF00566	94	298
FBtr0081445	PF07534	419	570
FBtr0081446	PF00566	89	293
FBtr0081446	PF07534	414	565
FBtr0081447	PF00566	89	293
FBtr0081447	PF07534	433	584
FBtr0081449	NA	NA	NA
FBtr0081450	PF00079	16	370
FBtr0081452	PF06477	85	167
FBtr0081453	PF06477	88	147
FBtr0081454	PF06477	84	149
FBtr0081455	NA	NA	NA
FBtr0081459	PF00270	160	316
FBtr0081459	PF00271	410	544
FBtr0081459	PF04408	609	693
FBtr0081459	PF07717	767	854
FBtr0081460	PF02515	3	334
FBtr0081461	PF00362	131	374
FBtr0081461	PF07974	527	552
FBtr0081461	PF08725	749	783
FBtr0081461	PF17205	32	75
FBtr0081464	PF02958	53	329
FBtr0081465	PF11721	60	222
FBtr0081466	PF00999	200	602
FBtr0081467	PF00999	200	602
FBtr0081507	PF00106	88	281
FBtr0089314	PF01433	238	429
FBtr0089314	PF09127	495	610
FBtr0089314	PF17900	21	199
FBtr0089315	PF01433	238	429
FBtr0089315	PF09127	495	610
FBtr0089315	PF17900	21	199
FBtr0089318	PF00572	17	138
FBtr0089320	PF00046	275	331
FBtr0089388	NA	NA	NA
FBtr0089395	PF01242	9	140
FBtr0089628	NA	NA	NA
FBtr0089944	PF00633	266	290
FBtr0089944	PF00730	201	338
FBtr0089945	PF00595	181	250
FBtr0089945	PF00625	388	531
FBtr0089945	PF02828	105	128
FBtr0089945	PF07653	266	329
FBtr0089946	PF00595	14	83
FBtr0089946	PF00625	242	385
FBtr0089946	PF07653	120	183
FBtr0089947	PF00595	181	250
FBtr0089947	PF00625	409	552
FBtr0089947	PF02828	105	128
FBtr0089947	PF07653	287	350
FBtr0091448	PF00858	10	434
FBtr0091449	PF02958	37	305
FBtr0091498	PF00059	57	173
FBtr0091499	PF00059	42	148
FBtr0100062	NA	NA	NA
FBtr0100106	NA	NA	NA
FBtr0100289	PF00564	6	87
FBtr0100289	PF00569	121	165
FBtr0100289	PF16577	554	596
FBtr0100313	PF00008	2349	2379
FBtr0100313	PF00008	2872	2903
FBtr0100313	PF00028	179	295
FBtr0100313	PF00028	557	626
FBtr0100313	PF00028	765	846
FBtr0100313	PF00028	865	956
FBtr0100313	PF00028	977	1069
FBtr0100313	PF00028	1085	1176
FBtr0100313	PF00028	1195	1292
FBtr0100313	PF00028	1310	1392
FBtr0100313	PF00028	1423	1508
FBtr0100313	PF00028	1536	1623
FBtr0100313	PF00028	1640	1735
FBtr0100313	PF00028	1871	1960
FBtr0100313	PF00028	1977	2076
FBtr0100313	PF01049	2943	3088
FBtr0100313	PF02210	2410	2570
FBtr0100313	PF02210	2664	2799
FBtr0100314	PF00008	2349	2379
FBtr0100314	PF00028	179	295
FBtr0100314	PF00028	557	626
FBtr0100314	PF00028	765	846
FBtr0100314	PF00028	865	956
FBtr0100314	PF00028	977	1069
FBtr0100314	PF00028	1085	1176
FBtr0100314	PF00028	1195	1292
FBtr0100314	PF00028	1310	1392
FBtr0100314	PF00028	1423	1508
FBtr0100314	PF00028	1536	1623
FBtr0100314	PF00028	1640	1735
FBtr0100314	PF00028	1871	1960
FBtr0100314	PF00028	1977	2076
FBtr0100314	PF01049	2942	3087
FBtr0100314	PF02210	2410	2570
FBtr0100314	PF02210	2664	2799
FBtr0100314	PF12661	2875	2898
FBtr0100315	PF00008	2350	2380
FBtr0100315	PF00028	179	295
FBtr0100315	PF00028	557	626
FBtr0100315	PF00028	765	846
FBtr0100315	PF00028	865	956
FBtr0100315	PF00028	977	1069
FBtr0100315	PF00028	1085	1176
FBtr0100315	PF00028	1195	1292
FBtr0100315	PF00028	1310	1392
FBtr0100315	PF00028	1423	1508
FBtr0100315	PF00028	1533	1624
FBtr0100315	PF00028	1641	1736
FBtr0100315	PF00028	1872	1961
FBtr0100315	PF00028	1978	2077
FBtr0100315	PF01049	2943	3088
FBtr0100315	PF02210	2411	2571
FBtr0100315	PF02210	2665	2800
FBtr0100315	PF12661	2876	2899
FBtr0100316	PF00008	2350	2380
FBtr0100316	PF00008	2873	2904
FBtr0100316	PF00028	179	295
FBtr0100316	PF00028	557	626
FBtr0100316	PF00028	765	846
FBtr0100316	PF00028	865	956
FBtr0100316	PF00028	977	1069
FBtr0100316	PF00028	1085	1176
FBtr0100316	PF00028	1195	1292
FBtr0100316	PF00028	1310	1392
FBtr0100316	PF00028	1423	1508
FBtr0100316	PF00028	1533	1624
FBtr0100316	PF00028	1641	1736
FBtr0100316	PF00028	1872	1961
FBtr0100316	PF00028	1978	2077
FBtr0100316	PF01049	2944	3089
FBtr0100316	PF02210	2411	2571
FBtr0100316	PF02210	2665	2800
FBtr0100351	PF00096	629	651
FBtr0100351	PF00096	657	679
FBtr0100351	PF13912	126	148
FBtr0100351	PF13912	601	623
FBtr0100352	PF00096	629	651
FBtr0100352	PF00096	657	679
FBtr0100352	PF13912	126	148
FBtr0100352	PF13912	601	623
FBtr0100449	PF00412	348	402
FBtr0100449	PF00412	407	462
FBtr0100449	PF00412	466	520
FBtr0100449	PF00412	525	577
FBtr0100597	NA	NA	NA
FBtr0110944	NA	NA	NA
FBtr0112544	PF00233	859	1093
FBtr0112544	PF01590	420	564
FBtr0112544	PF01590	607	753
FBtr0112545	PF00233	815	1049
FBtr0112545	PF01590	376	520
FBtr0112545	PF01590	563	709
FBtr0112800	PF00041	306	386
FBtr0112800	PF00041	400	485
FBtr0112800	PF00041	498	578
FBtr0112800	PF00041	595	679
FBtr0112800	PF00041	693	782
FBtr0112800	PF00041	811	879
FBtr0112800	PF00041	894	977
FBtr0112800	PF00041	991	1074
FBtr0112800	PF00041	1086	1172
FBtr0112800	PF00102	1479	1710
FBtr0112800	PF00102	1768	2001
FBtr0112800	PF07679	18	111
FBtr0112800	PF07679	122	205
FBtr0112800	PF13927	215	285
FBtr0112804	PF08205	141	221
FBtr0112805	PF08205	141	221
FBtr0112885	PF00621	82	249
FBtr0112885	PF14604	9	56
FBtr0113043	NA	NA	NA
FBtr0114615	NA	NA	NA
FBtr0273194	PF07962	67	146
FBtr0273228	NA	NA	NA
FBtr0273378	PF01894	54	169
FBtr0273418	PF03028	3635	3747
FBtr0273418	PF08385	182	625
FBtr0273418	PF08393	1070	1480
FBtr0273418	PF12774	1621	1959
FBtr0273418	PF12775	2241	2385
FBtr0273418	PF12777	2821	3149
FBtr0273418	PF12780	2565	2758
FBtr0273418	PF12781	3179	3406
FBtr0273418	PF18198	3753	3910
FBtr0290042	PF00400	115	149
FBtr0290042	PF00400	199	231
FBtr0290059	PF07738	410	531
FBtr0290060	PF07738	245	366
FBtr0290267	NA	NA	NA
FBtr0290291	PF00282	35	411
FBtr0290305	NA	NA	NA
FBtr0290306	NA	NA	NA
FBtr0299519	PF00084	121	174
FBtr0299519	PF00084	180	236
FBtr0299519	PF00084	245	299
FBtr0299519	PF00095	72	117
FBtr0299685	NA	NA	NA
FBtr0299686	NA	NA	NA
FBtr0299687	NA	NA	NA
FBtr0299908	PF00999	200	602
FBtr0299909	PF00999	200	602
FBtr0299910	PF00999	200	602
FBtr0299911	PF00999	200	602
FBtr0299912	PF00999	200	602
FBtr0300025	NA	NA	NA
FBtr0300341	PF02210	55	177
FBtr0300341	PF02210	238	366
FBtr0300341	PF16184	552	664
FBtr0300341	PF16184	668	775
FBtr0300341	PF16184	804	892
FBtr0300341	PF16184	920	1007
FBtr0300341	PF16184	1021	1121
FBtr0300341	PF16184	1265	1361
FBtr0300341	PF16184	1381	1463
FBtr0300341	PF16184	1471	1578
FBtr0300341	PF16184	1582	1690
FBtr0300341	PF16184	1820	1932
FBtr0300341	PF16184	1969	2036
FBtr0300360	PF02958	55	331
FBtr0300444	NA	NA	NA
FBtr0300635	NA	NA	NA
FBtr0300674	NA	NA	NA
FBtr0300675	PF15295	15	132
FBtr0300676	PF15295	15	132
FBtr0300818	PF00201	111	505
FBtr0300822	PF00441	299	462
FBtr0300822	PF01756	510	687
FBtr0300822	PF02770	155	265
FBtr0300823	NA	NA	NA
FBtr0300902	PF00089	136	371
FBtr0300966	PF00620	438	588
FBtr0300967	PF00620	438	588
FBtr0301287	NA	NA	NA
FBtr0301347	PF00104	634	816
FBtr0301347	PF00105	505	574
FBtr0301391	PF08205	141	221
FBtr0301647	PF00096	311	333
FBtr0301647	PF00096	339	362
FBtr0301647	PF00096	368	390
FBtr0301669	PF03131	397	486
FBtr0301884	PF16474	90	158
FBtr0301884	PF16474	209	332
FBtr0301937	NA	NA	NA
FBtr0301938	PF10675	25	93
FBtr0301961	PF00566	94	298
FBtr0301961	PF07534	419	570
FBtr0302030	PF13639	177	217
FBtr0302031	PF13639	177	217
FBtr0302106	PF00621	82	249
FBtr0302106	PF14604	9	56
FBtr0302107	PF00084	121	174
FBtr0302107	PF00084	180	236
FBtr0302107	PF00084	245	299
FBtr0302107	PF00084	307	360
FBtr0302107	PF00084	365	420
FBtr0302107	PF00084	516	576
FBtr0302107	PF00084	613	648
FBtr0302107	PF00084	1009	1052
FBtr0302107	PF00084	1486	1524
FBtr0302107	PF00084	1529	1583
FBtr0302107	PF00084	1587	1642
FBtr0302107	PF00095	72	117
FBtr0302108	PF00084	121	174
FBtr0302108	PF00084	180	236
FBtr0302108	PF00084	245	299
FBtr0302108	PF00084	307	360
FBtr0302108	PF00084	365	420
FBtr0302108	PF00084	516	576
FBtr0302108	PF00084	613	648
FBtr0302108	PF00084	1009	1052
FBtr0302108	PF00084	1486	1524
FBtr0302108	PF00084	1529	1583
FBtr0302108	PF00084	1587	1642
FBtr0302108	PF00095	72	117
FBtr0302224	PF04049	14	127
FBtr0302224	PF13176	254	280
FBtr0302224	PF13181	320	351
FBtr0302267	NA	NA	NA
FBtr0302275	NA	NA	NA
FBtr0302276	NA	NA	NA
FBtr0302289	PF01399	320	420
FBtr0302289	PF08375	426	492
FBtr0302360	PF00059	57	173
FBtr0302361	PF00059	57	173
FBtr0302362	PF00059	42	148
FBtr0302454	PF01130	18	413
FBtr0302491	PF01248	15	105
FBtr0302561	PF14959	694	806
FBtr0302874	PF00245	133	577
FBtr0302890	NA	NA	NA
FBtr0302930	NA	NA	NA
FBtr0302938	PF00245	133	577
FBtr0302942	PF00389	9	323
FBtr0302942	PF02826	114	294
FBtr0302943	PF00389	9	323
FBtr0302943	PF02826	114	294
FBtr0302944	PF00389	47	361
FBtr0302944	PF02826	152	332
FBtr0302945	PF00389	47	361
FBtr0302945	PF02826	152	332
FBtr0303162	PF00233	859	1093
FBtr0303162	PF01590	420	564
FBtr0303162	PF01590	607	753
FBtr0303163	PF00233	815	1049
FBtr0303163	PF01590	376	520
FBtr0303163	PF01590	563	709
FBtr0303230	PF10520	124	301
FBtr0303241	PF00757	179	306
FBtr0303241	PF01030	47	158
FBtr0303241	PF01030	328	433
FBtr0303252	PF00010	130	183
FBtr0303253	PF00010	130	183
FBtr0303254	PF00168	234	339
FBtr0303254	PF00168	366	462
FBtr0303255	PF00168	224	329
FBtr0303255	PF00168	356	452
FBtr0303280	PF01244	701	1035
FBtr0303282	NA	NA	NA
FBtr0303652	PF14738	202	362
FBtr0303712	NA	NA	NA
FBtr0303779	PF03188	47	181
FBtr0303780	PF03188	47	181
FBtr0303836	PF00008	1501	1532
FBtr0303836	PF00028	41	126
FBtr0303836	PF00028	151	242
FBtr0303836	PF00028	259	354
FBtr0303836	PF00028	491	580
FBtr0303836	PF00028	597	697
FBtr0303836	PF01049	1574	1721
FBtr0303836	PF02210	1039	1199
FBtr0303836	PF02210	1293	1428
FBtr0303836	PF12661	982	1003
FBtr0303837	NA	NA	NA
FBtr0304045	NA	NA	NA
FBtr0304123	NA	NA	NA
FBtr0304636	NA	NA	NA
FBtr0304742	PF03028	3413	3534
FBtr0304742	PF08393	747	1150
FBtr0304742	PF12774	1281	1607
FBtr0304742	PF12775	1929	2107
FBtr0304742	PF12777	2576	2919
FBtr0304742	PF12780	2299	2561
FBtr0304742	PF12781	2950	3168
FBtr0304742	PF17852	1775	1922
FBtr0304742	PF17857	2141	2228
FBtr0304742	PF18198	3535	3702
FBtr0304742	PF18199	3708	4020
FBtr0305066	PF00089	31	260
FBtr0305341	NA	NA	NA
FBtr0305584	PF03810	27	106
FBtr0305584	PF13513	386	441
FBtr0305585	PF03810	27	106
FBtr0305585	PF13513	386	441
FBtr0305586	PF03810	27	106
FBtr0305586	PF13513	386	441
FBtr0305587	PF03810	27	106
FBtr0305587	PF13513	386	441
FBtr0305619	PF00201	37	512
FBtr0305620	PF00096	280	303
FBtr0305620	PF00096	309	331
FBtr0305620	PF00096	337	359
FBtr0305620	PF00096	817	839
FBtr0305620	PF00096	845	868
FBtr0305620	PF00096	874	896
FBtr0305620	PF13912	367	386
FBtr0305621	PF00096	280	303
FBtr0305621	PF00096	309	331
FBtr0305621	PF00096	337	359
FBtr0305621	PF00096	817	839
FBtr0305621	PF00096	845	868
FBtr0305621	PF00096	874	896
FBtr0305621	PF13912	367	386
FBtr0305682	NA	NA	NA
FBtr0305683	PF00515	185	217
FBtr0305683	PF13414	123	164
FBtr0305683	PF16546	6	54
FBtr0305684	PF12999	15	179
FBtr0305684	PF13015	397	539
FBtr0305685	PF10392	26	132
FBtr0305688	PF09730	80	742
FBtr0305950	PF00041	306	386
FBtr0305950	PF00041	400	485
FBtr0305950	PF00041	498	578
FBtr0305950	PF00041	594	683
FBtr0305950	PF00041	712	780
FBtr0305950	PF00041	795	878
FBtr0305950	PF00041	892	975
FBtr0305950	PF00041	987	1073
FBtr0305950	PF00102	1380	1611
FBtr0305950	PF00102	1669	1902
FBtr0305950	PF07679	18	111
FBtr0305950	PF07679	122	205
FBtr0305950	PF13927	215	285
FBtr0305952	PF00096	664	686
FBtr0305952	PF00096	692	714
FBtr0305952	PF13912	162	184
FBtr0305952	PF13912	636	658
FBtr0305960	PF06371	67	118
FBtr0305961	PF02181	609	983
FBtr0305961	PF06345	1034	1048
FBtr0305961	PF06367	253	451
FBtr0305961	PF06371	67	248
FBtr0306016	PF00999	200	602
FBtr0306031	PF00005	430	563
FBtr0306031	PF00005	1050	1197
FBtr0306031	PF00664	95	361
FBtr0306031	PF00664	718	957
FBtr0306162	PF08923	3	121
FBtr0306165	PF02209	857	892
FBtr0306234	PF00069	158	281
FBtr0306234	PF00498	53	128
FBtr0306283	NA	NA	NA
FBtr0306287	NA	NA	NA
FBtr0306556	PF16474	90	158
FBtr0306556	PF16474	209	332
FBtr0306598	PF00412	330	384
FBtr0306598	PF00412	389	444
FBtr0306598	PF00412	448	502
FBtr0306598	PF00412	507	559
FBtr0306711	NA	NA	NA
FBtr0306712	NA	NA	NA
FBtr0306713	NA	NA	NA
FBtr0306920	NA	NA	NA
FBtr0306921	NA	NA	NA
FBtr0306922	NA	NA	NA
FBtr0307019	PF16038	13	96
FBtr0307020	PF16038	13	94
FBtr0307101	NA	NA	NA
FBtr0307109	NA	NA	NA
FBtr0307163	NA	NA	NA
FBtr0307350	PF00339	18	172
FBtr0307350	PF02752	193	349
FBtr0307498	NA	NA	NA
FBtr0307893	PF16474	90	158
FBtr0307893	PF16474	209	332
FBtr0307894	PF16474	90	158
FBtr0307894	PF16474	209	332
FBtr0308574	PF00201	96	509
FBtr0308575	PF00201	96	509
FBtr0308679	PF00650	118	267
FBtr0308770	PF00008	1501	1532
FBtr0308770	PF00028	41	126
FBtr0308770	PF00028	151	242
FBtr0308770	PF00028	259	354
FBtr0308770	PF00028	491	580
FBtr0308770	PF00028	597	697
FBtr0308770	PF01049	1574	1721
FBtr0308770	PF02210	1039	1199
FBtr0308770	PF02210	1293	1428
FBtr0308770	PF12661	982	1003
FBtr0308895	PF01894	54	169
FBtr0309832	PF00046	257	313
FBtr0309832	PF00412	122	176
FBtr0309832	PF00412	181	239
FBtr0309833	PF00046	257	313
FBtr0309833	PF00412	122	176
FBtr0309833	PF00412	181	239
FBtr0309834	PF00046	142	198
FBtr0309834	PF00412	7	61
FBtr0309834	PF00412	66	124
FBtr0309835	PF00046	257	313
FBtr0309835	PF00412	122	176
FBtr0309835	PF00412	181	239
FBtr0310202	NA	NA	NA
FBtr0310558	NA	NA	NA
FBtr0310559	NA	NA	NA
FBtr0310560	NA	NA	NA
FBtr0310561	NA	NA	NA
FBtr0310645	NA	NA	NA
FBtr0321270	NA	NA	NA
FBtr0321271	NA	NA	NA
FBtr0321272	NA	NA	NA
FBtr0321311	PF00005	452	586
FBtr0321311	PF00005	1076	1223
FBtr0321311	PF00664	92	359
FBtr0321311	PF00664	734	980
FBtr0321312	PF00005	452	586
FBtr0321312	PF00005	1076	1223
FBtr0321312	PF00664	92	359
FBtr0321312	PF00664	734	980
FBtr0329838	PF00004	1870	2012
FBtr0329838	PF00307	21	123
FBtr0329839	PF13401	1024	1091
FBtr0329840	PF00004	1696	1838
FBtr0329842	PF00004	1875	2017
FBtr0329842	PF00307	25	128
FBtr0329843	PF00004	1696	1838
FBtr0329844	PF13401	1024	1091
FBtr0329845	PF00004	2385	2527
FBtr0329845	PF00307	536	638
FBtr0329846	PF00004	2385	2527
FBtr0329846	PF00307	536	638
FBtr0329891	PF03131	397	486
FBtr0329926	PF08445	180	248
FBtr0329927	PF00017	474	529
FBtr0329927	PF07525	576	610
FBtr0329928	PF00017	474	529
FBtr0329928	PF07525	576	610
FBtr0329940	PF00046	257	313
FBtr0329940	PF00412	122	176
FBtr0329940	PF00412	181	239
FBtr0329963	PF00621	447	624
FBtr0329963	PF17838	656	774
FBtr0329971	NA	NA	NA
FBtr0329972	NA	NA	NA
FBtr0329987	NA	NA	NA
FBtr0329988	NA	NA	NA
FBtr0330018	NA	NA	NA
FBtr0330203	PF01894	54	169
FBtr0330204	PF01894	54	169
FBtr0330209	PF02019	24	155
FBtr0330209	PF07714	348	597
FBtr0330225	PF09730	80	742
FBtr0330226	PF09730	80	742
FBtr0330255	PF00566	89	293
FBtr0330255	PF07534	453	604
FBtr0330256	PF00566	89	293
FBtr0330256	PF07534	443	594
FBtr0330257	PF00566	89	293
FBtr0330257	PF07534	452	603
FBtr0330258	NA	NA	NA
FBtr0330661	PF01894	54	169
FBtr0330662	PF02450	80	405
FBtr0331184	PF05875	21	261
FBtr0331193	NA	NA	NA
FBtr0331194	NA	NA	NA
FBtr0331199	NA	NA	NA
FBtr0331200	NA	NA	NA
FBtr0331239	PF00041	324	404
FBtr0331239	PF00041	423	508
FBtr0331239	PF00041	521	601
