flybase_gene_id	external_gene_name	refseq_mrna
FBgn0033159	Dscam1	NM_001259234
FBgn0033159	Dscam1	NM_001259242
FBgn0033159	Dscam1	NM_078925
FBgn0033159	Dscam1	NM_001043014
FBgn0033159	Dscam1	NM_001043057
FBgn0033159	Dscam1	NM_001273835
FBgn0033159	Dscam1	NM_165513
FBgn0033159	Dscam1	NM_001259235
FBgn0033159	Dscam1	NM_001259237
FBgn0033159	Dscam1	NM_001043021
FBgn0033159	Dscam1	NM_001043027
FBgn0033159	Dscam1	NM_001259249
FBgn0033159	Dscam1	NM_001043039
FBgn0033159	Dscam1	NM_001259251
FBgn0033159	Dscam1	NM_001043040
FBgn0267422	CR45775	NA
FBgn0035750	CG14826	NM_139831
FBgn0035750	CG14826	NM_001104058
FBgn0053820	His2A:CG33820	NM_001032140
FBgn0262989	lncRNA:CR43297	NA
FBgn0034372	Gint3	NM_166302
FBgn0034372	Gint3	NM_166301
FBgn0034372	Gint3	NM_137512
FBgn0041250	Gr21a	NM_001272912
FBgn0041250	Gr21a	NM_078724
FBgn0052102	CG32102	NM_168500
FBgn0040281	Aplip1	NM_167856
FBgn0040281	Aplip1	NM_167857
FBgn0015589	Apc	NM_001316494
FBgn0015589	Apc	NM_057804
FBgn0015589	Apc	NM_001276117
FBgn0086044	snoRNA:Me28S-U1688	NA
FBgn0053193	sav	NM_001202340
FBgn0053193	sav	NM_176544
FBgn0033365	CG8170	NM_001043068
FBgn0033365	CG8170	NM_136597
FBgn0267985	lncRNA:CR46252	NA
FBgn0030073	CG10962	NM_176714
FBgn0029880	CG14443	NM_132102
FBgn0267020	lncRNA:CR45464	NA
FBgn0250815	Jon65Aiv	NM_139755
FBgn0266411	sima	NM_001276171
FBgn0266411	sima	NM_079845
FBgn0266411	sima	NM_001300670
FBgn0266411	sima	NM_001144657
FBgn0250827	whip	NM_001103760
FBgn0032283	CG7296	NM_001273432
FBgn0032283	CG7296	NM_135593
FBgn0026207	mbo	NM_079606
FBgn0028941	CG16853	NM_135819
FBgn0028941	CG16853	NM_001273517
FBgn0030431	CG4407	NM_132609
FBgn0030431	CG4407	NM_167342
FBgn0036715	Cad74A	NM_168724
FBgn0036715	Cad74A	NM_001259885
FBgn0036715	Cad74A	NM_140716
FBgn0027945	ppl	NM_079473
FBgn0259705	CG42359	NM_169850
FBgn0267935	lncRNA:CR46215	NA
FBgn0032085	CG9555	NM_135421
FBgn0032085	CG9555	NM_001298841
FBgn0038418	pad	NM_142277
FBgn0267982	lncRNA:CR46249	NA
FBgn0036320	CG10943	NM_140352
FBgn0031936	CG13794	NM_135293
FBgn0023129	aay	NM_079277
FBgn0265953	lncRNA:CR44740	NA
FBgn0039070	CG17083	NM_142882
FBgn0034546	CG13442	NM_137667
FBgn0261648	salm	NM_164966
FBgn0261648	salm	NM_001298914
FBgn0039601	CG1523	NM_143378
FBgn0025109	Bem46	NM_058024
FBgn0016698	Ptpa	NM_078742
FBgn0030979	CG14190	NM_133116
FBgn0053360	5SrRNA:CR33360	NA
FBgn0030479	Rbp1-like	NM_132652
FBgn0030479	Rbp1-like	NM_001298278
FBgn0030479	Rbp1-like	NM_001201656
FBgn0032883	Rhau	NM_136212
FBgn0032883	Rhau	NM_001273710
FBgn0035551	CG7465	NM_139652
FBgn0050265	CG30265	NM_137877
FBgn0050265	CG30265	NM_001299818
FBgn0260777	CG42571	NM_001169977
FBgn0039924	PIP4K	NM_001038716
FBgn0039924	PIP4K	NM_001038717
FBgn0039251	Trf4-2	NM_001276012
FBgn0039251	Trf4-2	NM_143056
FBgn0025631	moody	NM_001272241
FBgn0025631	moody	NM_001201606
FBgn0025631	moody	NM_001272242
FBgn0025631	moody	NM_001201605
FBgn0025631	moody	NM_001201607
FBgn0025631	moody	NM_130614
FBgn0283478	und	NM_001298854
FBgn0283478	und	NM_058025
FBgn0283478	und	NM_001273370
FBgn0051739	AspRS-m	NA
FBgn0051739	AspRS-m	NM_001273590
FBgn0051739	AspRS-m	NM_165196
FBgn0083021	snoRNA:Psi18S-640f	NA
FBgn0086907	Cyt-c-d	NM_001273580
FBgn0086907	Cyt-c-d	NM_057816
FBgn0011952	tRNA:Arg-TCG-2-1	NA
FBgn0030108	Gr8a	NM_078542
FBgn0002734	E(spl)mdelta-HLH	NM_079779
FBgn0028525	c(2)M	NM_135944
FBgn0032225	CG5022	NM_135540
FBgn0028369	kirre	NM_001258579
FBgn0028369	kirre	NM_001258577
FBgn0028369	kirre	NM_166958
FBgn0028369	kirre	NM_080320
FBgn0028369	kirre	NM_001258576
FBgn0028369	kirre	NM_001272267
FBgn0028369	kirre	NM_001258578
FBgn0266694	lncRNA:CR45184	NA
FBgn0051371	CG31371	NM_170496
FBgn0051371	CG31371	NM_001260440
FBgn0028538	Sec71	NM_135831
FBgn0086687	Desat1	NM_169468
FBgn0086687	Desat1	NM_169467
FBgn0086687	Desat1	NM_169465
FBgn0086687	Desat1	NM_169466
FBgn0086687	Desat1	NM_144474
FBgn0267721	asRNA:CR46054	NA
FBgn0266162	lncRNA:CR44868	NA
FBgn0036311	CG17666	NM_140342
FBgn0036311	CG17666	NM_168515
FBgn0024510	dlt	NM_167916
FBgn0039941	CG17167	NM_001015257
FBgn0039941	CG17167	NM_001015256
FBgn0039941	CG17167	NM_001300716
FBgn0039941	CG17167	NM_001300717
FBgn0035197	CG9130	NM_001031925
FBgn0035197	CG9130	NM_001031924
FBgn0030804	CG13002	NM_132950
FBgn0026874	CG13358	NM_130506
FBgn0267944	lncRNA:CR46224	NA
FBgn0284421	Psn	NM_001144516
FBgn0284421	Psn	NM_001275182
FBgn0284421	Psn	NM_079460
FBgn0284421	Psn	NM_168856
FBgn0284421	Psn	NM_001275181
FBgn0266218	lncRNA:CR44913	NA
FBgn0030913	CG6123	NM_133058
FBgn0030913	CG6123	NM_001258810
FBgn0267673	lncRNA:CR46009	NA
FBgn0266592	lncRNA:CR45117	NA
FBgn0051975	CG31975	NM_164369
FBgn0051975	CG31975	NM_001169369
FBgn0051017	PH4alphaNE3	NM_143557
FBgn0039421	CG6036	NM_143215
FBgn0030276	Dlic	NM_167274
FBgn0030276	Dlic	NM_167276
FBgn0030276	Dlic	NM_132466
FBgn0063392	snoRNA:U14:30Ea	NA
FBgn0267666	lncRNA:CR46004	NA
FBgn0037669	Ibf2	NM_141617
FBgn0267470	lncRNA:CR45820	NA
FBgn0033819	CG4714	NM_137013
FBgn0037340	CG14671	NM_001275359
FBgn0037340	CG14671	NM_141293
FBgn0286511	Pld	NM_001144138
FBgn0286511	Pld	NM_078903
FBgn0286511	Pld	NM_165471
FBgn0286511	Pld	NM_165469
FBgn0286511	Pld	NM_165470
FBgn0286511	Pld	NM_165472
FBgn0052285	tRNA:Lys-CTT-1-12	NA
FBgn0266577	asRNA:CR45108	NA
FBgn0002542	lds	NM_080111
FBgn0043364	cbt	NM_164384
FBgn0043364	cbt	NM_134685
FBgn0043364	cbt	NM_001272903
FBgn0032895	twit	NM_136223
FBgn0266856	lncRNA:CR45317	NA
FBgn0259739	CG42393	NM_001144495
FBgn0002901	mus304	NM_079411
FBgn0011840	tRNA:Ala-AGC-2-3	NA
FBgn0040565	CG7606	NM_001316519
FBgn0040565	CG7606	NM_001170166
FBgn0038102	CG14383	NM_141988
FBgn0053769	CG33769	NM_001031972
FBgn0035111	Dis3l2	NM_138168
FBgn0035111	Dis3l2	NM_167805
FBgn0051704	CG31704	NM_001273468
FBgn0051704	CG31704	NM_164973
FBgn0267428	DIP-lambda	NM_001347775
FBgn0004034	y	NM_057444
FBgn0034829	CG9899	NM_137920
FBgn0260869	CG42579	NM_001169339
FBgn0259112	asRNA:CR42254	NA
FBgn0002576	lz	NM_001103449
FBgn0002576	lz	NM_078544
FBgn0037626	CG8236	NM_141573
FBgn0000411	D	NM_001274901
FBgn0000411	D	NM_001274902
FBgn0000411	D	NM_001274903
FBgn0000411	D	NM_079342
FBgn0039385	CG5913	NM_143182
FBgn0036359	CG14105	NM_140387
FBgn0263512	Vsx2	NM_001038743
FBgn0263512	Vsx2	NM_001297968
FBgn0039955	CG41099	NM_001015359
FBgn0039955	CG41099	NM_001110980
FBgn0039955	CG41099	NM_001110981
FBgn0039955	CG41099	NM_001015360
FBgn0041150	hoe1	NM_001273131
FBgn0041150	hoe1	NM_001273130
FBgn0041150	hoe1	NM_135032
FBgn0041150	hoe1	NM_175967
FBgn0041150	hoe1	NM_164603
FBgn0041150	hoe1	NM_135031
FBgn0041150	hoe1	NM_175966
FBgn0041150	hoe1	NM_001298678
FBgn0041150	hoe1	NM_175968
FBgn0003249	Rh3	NM_079687
FBgn0033275	CG14756	NM_136520
FBgn0284412	lncRNA:CR46326	NA
FBgn0010622	DCTN3-p24	NM_143779
FBgn0010622	DCTN3-p24	NM_001274219
FBgn0033089	CG17266	NM_136380
FBgn0033089	CG17266	NM_001259220
FBgn0050090	CG30090	NM_166112
FBgn0265979	lncRNA:CR44758	NA
FBgn0053397	5SrRNA:CR33397	NA
FBgn0038319	mRpL9	NM_079639
FBgn0031001	CG7884	NM_001272772
FBgn0031001	CG7884	NM_133138
FBgn0039462	CG14252	NM_143256
FBgn0037007	CG5059	NM_140982
FBgn0037007	CG5059	NM_001275188
FBgn0037007	CG5059	NM_168865
FBgn0037007	CG5059	NM_168864
FBgn0037007	CG5059	NM_206403
FBgn0040045	CR12460	NA
FBgn0028893	CG31819	NM_165148
FBgn0039851	mey	NM_001300693
FBgn0039851	mey	NM_143613
FBgn0262734	eIF4H1	NM_001298402
FBgn0262734	eIF4H1	NM_206764
FBgn0262734	eIF4H1	NM_080220
FBgn0262734	eIF4H1	NM_001298401
FBgn0262734	eIF4H1	NM_167522
FBgn0262969	lncRNA:CR43280	NA
FBgn0033751	CG8818	NM_136950
FBgn0004838	Hrb27C	NM_001258988
FBgn0004838	Hrb27C	NM_001169426
FBgn0004838	Hrb27C	NM_001258990
FBgn0004838	Hrb27C	NM_164720
FBgn0004838	Hrb27C	NM_001169427
FBgn0004838	Hrb27C	NM_057521
FBgn0004838	Hrb27C	NM_164721
FBgn0004838	Hrb27C	NM_001258989
FBgn0267423	CR45776	NA
FBgn0034902	CG5532	NM_137982
FBgn0034902	CG5532	NM_001299852
FBgn0040075	rept	NM_079432
FBgn0040075	rept	NM_001300184
FBgn0040075	rept	NM_001275111
FBgn0030695	PGRP-LE	NM_001258766
FBgn0030695	PGRP-LE	NM_132850
FBgn0020930	Dgkepsilon	NM_001299433
FBgn0020930	Dgkepsilon	NM_165949
FBgn0000182	BicC	NM_057517
FBgn0000182	BicC	NM_165145
FBgn0000182	BicC	NM_165144
FBgn0042125	CG18787	NM_144407
FBgn0082930	snoRNA:Me28S-G2703b	NA
FBgn0262215	mir-989	NA
FBgn0051709	CG31709	NM_164862
FBgn0051709	CG31709	NM_001298853
FBgn0011705	rost	NM_164842
FBgn0011705	rost	NM_001273346
FBgn0011705	rost	NM_001273345
FBgn0035019	Ir60e	NM_138083
FBgn0285949	RpL31	NM_136659
FBgn0285949	RpL31	NM_165682
FBgn0285949	RpL31	NM_165683
FBgn0037323	CG2663	NM_169053
FBgn0037323	CG2663	NM_141278
FBgn0085245	CG34216	NM_001103743
FBgn0033734	CG8520	NM_136936
FBgn0033734	CG8520	NM_001201982
FBgn0264294	Cyt-b5	NM_136450
FBgn0264294	Cyt-b5	NM_165540
FBgn0283681	Tcs3	NM_140623
FBgn0053270	CG33270	NM_206328
FBgn0032082	CG18088	NM_135418
FBgn0032082	CG18088	NM_001273342
FBgn0032082	CG18088	NM_001273343
FBgn0031036	CG14220	NM_134481
FBgn0031036	CG14220	NM_001258830
FBgn0031632	CG15628	NM_001273118
FBgn0031632	CG15628	NM_135017
FBgn0083014	snoRNA:Psi18S-996	NA
FBgn0038666	Smu1	NM_001260261
FBgn0038666	Smu1	NM_142509
FBgn0038666	Smu1	NM_001260260
FBgn0265105	asRNA:CR44207	NA
FBgn0000719	fog	NM_001272855
FBgn0000719	fog	NM_001272852
FBgn0000719	fog	NM_001038771
FBgn0000719	fog	NM_001272854
FBgn0000719	fog	NM_078714
FBgn0000719	fog	NM_001272853
FBgn0259212	cno	NM_169026
FBgn0259212	cno	NM_001275345
FBgn0259212	cno	NM_169025
FBgn0259212	cno	NM_001275342
FBgn0259212	cno	NM_001316565
FBgn0259212	cno	NM_001275344
FBgn0259212	cno	NM_079508
FBgn0259212	cno	NM_001275343
FBgn0013342	nSyb	NM_167904
FBgn0013342	nSyb	NM_167905
FBgn0013342	nSyb	NM_167906
FBgn0013342	nSyb	NM_001274340
FBgn0013342	nSyb	NM_001259618
FBgn0013342	nSyb	NM_206234
FBgn0013342	nSyb	NM_001274341
FBgn0013342	nSyb	NM_057710
FBgn0250754	CG42232	NM_001144588
FBgn0003227	rec	NM_001275686
FBgn0003227	rec	NM_169674
FBgn0028546	ics	NM_001298974
FBgn0028546	ics	NM_135821
FBgn0028546	ics	NM_001298973
FBgn0042205	CG18764	NM_144455
FBgn0063386	snoRNA:Me18S-A28a	NA
FBgn0050509	tRNA:Ile-AAT-1-8	NA
FBgn0035397	PAN3	NM_167984
FBgn0035397	PAN3	NM_167975
FBgn0035397	PAN3	NM_167977
FBgn0035397	PAN3	NM_167982
FBgn0035397	PAN3	NM_167983
FBgn0035397	PAN3	NM_001104018
FBgn0035397	PAN3	NM_167981
FBgn0035397	PAN3	NM_139510
FBgn0035397	PAN3	NM_206261
FBgn0035397	PAN3	NM_167980
FBgn0035397	PAN3	NM_001104017
FBgn0035397	PAN3	NM_167976
FBgn0035397	PAN3	NM_167979
FBgn0035397	PAN3	NM_001104016
FBgn0035397	PAN3	NM_206260
FBgn0035397	PAN3	NM_167978
FBgn0264516	CG43915	NM_001274460
FBgn0285991	hpRNA:CR18854	NA
FBgn0069056	CG33226	NM_206195
FBgn0029700	CG15576	NM_131928
FBgn0053530	Acp53C14c	NM_001014532
FBgn0053530	Acp53C14c	NM_001202032
FBgn0027903	Pol31	NM_139402
FBgn0003429	slo	NM_170164
FBgn0003429	slo	NM_079762
FBgn0003429	slo	NM_001275999
FBgn0003429	slo	NM_001014657
FBgn0003429	slo	NM_001014658
FBgn0003429	slo	NM_206566
FBgn0003429	slo	NM_001014664
FBgn0003429	slo	NM_001014651
FBgn0003429	slo	NM_001014662
FBgn0003429	slo	NM_001275995
FBgn0003429	slo	NM_001170241
FBgn0003429	slo	NM_001014652
FBgn0003429	slo	NM_001014655
FBgn0003429	slo	NM_001275996
FBgn0003429	slo	NM_001014654
FBgn0003429	slo	NM_001275997
FBgn0003429	slo	NM_001014660
FBgn0003429	slo	NM_001014659
FBgn0003429	slo	NM_001014656
FBgn0003429	slo	NM_001014653
FBgn0003429	slo	NM_001275998
FBgn0003429	slo	NM_001014663
FBgn0003429	slo	NM_001014661
FBgn0039530	Tusp	NM_001276085
FBgn0039530	Tusp	NM_001202374
FBgn0039530	Tusp	NM_001276086
FBgn0039530	Tusp	NM_143316
FBgn0011885	tRNA:Ile-AAT-1-7	NA
FBgn0259171	Pde9	NM_001272566
FBgn0259171	Pde9	NM_167340
FBgn0259171	Pde9	NM_132606
FBgn0259171	Pde9	NM_001272567
FBgn0015075	Ddx1	NM_079488
FBgn0035337	CG15877	NM_139461
FBgn0034744	Vps20	NM_137842
FBgn0034744	Vps20	NM_166536
FBgn0053963	lncRNA:CR33963	NA
FBgn0262373	mir-9a	NA
FBgn0031640	Mon1	NM_135024
FBgn0035298	SCOT	NM_167928
FBgn0035298	SCOT	NM_001274372
FBgn0035298	SCOT	NM_139426
FBgn0283428	lncRNA:CR46271	NA
FBgn0263121	Prosalpha1	NM_165565
FBgn0263121	Prosalpha1	NM_080098
FBgn0263457	asRNA:CR43480	NA
FBgn0036007	path	NM_140070
FBgn0036007	path	NM_001274705
FBgn0036007	path	NM_168349
FBgn0266656	asRNA:CR45163	NA
FBgn0027794	Lrpprc2	NM_130557
FBgn0001216	Hsc70-1	NM_168568
FBgn0001216	Hsc70-1	NM_168569
FBgn0001216	Hsc70-1	NM_079339
FBgn0037000	ZnT77C	NM_140976
FBgn0037000	ZnT77C	NM_168859
FBgn0267169	lncRNA:CR45609	NA
FBgn0050029	CR30029	NA
FBgn0284232	CG46316	NM_001347795
FBgn0266893	lncRNA:CR45353	NA
FBgn0083992	Mkp	NM_001299952
FBgn0083992	Mkp	NM_001043108
FBgn0083992	Mkp	NM_001299953
FBgn0083992	Mkp	NM_001043107
FBgn0050036	CG30036	NM_165858
FBgn0028988	Spn42Dd	NM_001169596
FBgn0266629	asRNA:CR45136	NA
FBgn0266171	pre-mod(mdg4)-AB	NM_001316594
FBgn0266171	pre-mod(mdg4)-AB	NM_001300521
FBgn0034452	Oseg6	NM_137582
FBgn0286879	CR46401	NA
FBgn0053444	5SrRNA:CR33444	NA
FBgn0264543	CG43922	NM_001273196
FBgn0023096	btv	NM_001042904
FBgn0262172	mir-307b	NA
FBgn0053859	His2A:CG33859	NM_001032205
FBgn0053904	His2B:CG33904	NM_001032125
FBgn0051010	CG31010	NM_001276192
FBgn0051010	CG31010	NM_170519
FBgn0011953	tRNA:Arg-TCG-1-1	NA
FBgn0266026	lncRNA:CR44791	NA
FBgn0029702	CG15572	NM_131930
FBgn0036422	CG3868	NM_140445
FBgn0262846	CG43210	NM_001260253
FBgn0262846	CG43210	NM_001260252
FBgn0262846	CG43210	NM_001300463
FBgn0052301	CG32301	NM_167939
FBgn0052301	CG32301	NM_001169856
FBgn0052301	CG32301	NM_001274392
FBgn0038453	Arl6IP1	NM_001275718
FBgn0038453	Arl6IP1	NM_142313
FBgn0000394	cv	NM_080525
FBgn0000394	cv	NM_001297974
FBgn0000394	cv	NM_001297973
FBgn0053431	5SrRNA:CR33431	NA
FBgn0266620	lncRNA:CR45127	NA
FBgn0034327	CG14505	NM_001259475
FBgn0034327	CG14505	NM_001043093
FBgn0038938	CG7084	NM_001260306
FBgn0038938	CG7084	NM_001300531
FBgn0038938	CG7084	NM_142759
FBgn0038938	CG7084	NM_169999
FBgn0261357	CG42634	NM_001169531
FBgn0020312	Tmtc3	NM_166426
FBgn0020312	Tmtc3	NM_057898
FBgn0033519	CG11825	NM_136739
FBgn0033519	CG11825	NM_001273937
FBgn0033519	CG11825	NM_001273936
FBgn0031635	tank	NM_135020
FBgn0031635	tank	NM_164597
FBgn0033274	CG14757	NM_136519
FBgn0036405	CG6833	NM_140432
FBgn0036405	CG6833	NM_001202176
FBgn0263314	CG43400	NM_001259016
FBgn0033859	fand	NM_137047
FBgn0265999	lncRNA:CR44773	NA
FBgn0270924	zf30C	NM_057953
FBgn0020415	Idgf2	NM_001259114
FBgn0020415	Idgf2	NM_057909
FBgn0020415	Idgf2	NM_001259113
FBgn0261534	l(2)34Fc	NM_135866
FBgn0261534	l(2)34Fc	NM_001299001
FBgn0038692	Gdn1	NM_142537
FBgn0032170	CG4658	NM_001298860
FBgn0032170	CG4658	NM_176006
FBgn0032170	CG4658	NM_176008
FBgn0032170	CG4658	NM_176007
FBgn0032170	CG4658	NM_001298861
FBgn0030941	wgn	NM_167626
FBgn0030941	wgn	NM_001298481
FBgn0086200	CR42490	NA
FBgn0001291	Jra	NM_057238
FBgn0001291	Jra	NM_165739
FBgn0001291	Jra	NM_001273915
FBgn0266317	asRNA:CR44982	NA
FBgn0015360	oxt	NM_139448
FBgn0032365	CG14929	NM_135663
FBgn0032365	CG14929	NM_001273457
FBgn0022029	l(2)k01209	NM_166225
FBgn0022029	l(2)k01209	NM_166226
FBgn0022029	l(2)k01209	NM_166224
FBgn0022029	l(2)k01209	NM_137362
FBgn0260770	CG42568	NM_001169813
FBgn0260770	CG42568	NM_001169814
FBgn0031747	CG9021	NM_135123
FBgn0031747	CG9021	NM_001298718
FBgn0015575	alpha-Est7	NM_079537
FBgn0035348	CG16758	NM_001274401
FBgn0035348	CG16758	NM_167952
FBgn0035348	CG16758	NM_001259640
FBgn0035348	CG16758	NM_206248
FBgn0035348	CG16758	NM_139470
FBgn0035348	CG16758	NM_206247
FBgn0267930	lncRNA:CR46211	NA
FBgn0051206	CG31206	NM_001275824
FBgn0051206	CG31206	NM_169888
FBgn0036217	CG5906	NM_140261
FBgn0026411	Lim1	NM_132277
FBgn0026411	Lim1	NM_001272429
FBgn0034972	CG10339	NM_138037
FBgn0087021	Spc25	NM_141982
FBgn0035121	Tudor-SN	NM_001274266
FBgn0035121	Tudor-SN	NM_138177
FBgn0016715	Reg-2	NM_138199
FBgn0265957	lncRNA:CR44744	NA
FBgn0050215	tRNA:Ile-AAT-1-9	NA
FBgn0262330	mir-193	NA
FBgn0031500	CG17221	NM_001273055
FBgn0031500	CG17221	NM_164523
FBgn0031500	CG17221	NM_134902
FBgn0038641	ChT	NM_142486
FBgn0038641	ChT	NM_169832
FBgn0034730	ppk12	NM_137828
FBgn0266728	lncRNA:CR45201	NA
FBgn0031191	Cp110	NM_001038770
FBgn0031191	Cp110	NM_001272847
FBgn0031191	Cp110	NM_001038769
FBgn0031191	Cp110	NM_176776
FBgn0031191	Cp110	NM_001298601
FBgn0031191	Cp110	NM_001038768
FBgn0031191	Cp110	NM_176775
FBgn0031191	Cp110	NM_001298602
FBgn0033597	Cpr47Ea	NM_136810
FBgn0263331	lncRNA:CR43412	NA
FBgn0010238	Lac	NM_078989
FBgn0039226	Ude	NM_001276000
FBgn0039226	Ude	NM_143030
FBgn0039226	Ude	NM_001300585
FBgn0037369	CG2100	NM_001170041
FBgn0037369	CG2100	NM_141321
FBgn0285992	hpRNA:CR46342	NA
FBgn0037742	Rpt3R	NM_169308
FBgn0037742	Rpt3R	NM_141681
FBgn0031522	CG3285	NM_134922
FBgn0031522	CG3285	NM_001298654
FBgn0266067	lncRNA:CR44820	NA
FBgn0024995	CG2680	NM_130665
FBgn0030028	Corp	NM_132240
FBgn0030028	Corp	NM_001258649
FBgn0052232	CG32232	NM_168109
FBgn0031048	CG12237	NM_134492
FBgn0267336	Glut4EF	NM_001144559
FBgn0267336	Glut4EF	NM_001275514
FBgn0267336	Glut4EF	NM_001260083
FBgn0267336	Glut4EF	NM_001144557
FBgn0267336	Glut4EF	NA
FBgn0267336	Glut4EF	NM_001275515
FBgn0267336	Glut4EF	NM_001104264
FBgn0267336	Glut4EF	NM_001144558
FBgn0267336	Glut4EF	NM_001038952
FBgn0082997	snoRNA:Psi28S-1232	NA
FBgn0283638	mir-9388	NA
FBgn0026433	Grip128	NM_132802
FBgn0262993	lncRNA:CR43301	NA
FBgn0263546	mir-4985	NA
FBgn0034876	wmd	NM_001103966
FBgn0034876	wmd	NM_137960
FBgn0033244	CG8726	NM_165580
FBgn0033244	CG8726	NM_136497
FBgn0033244	CG8726	NM_001169608
FBgn0030763	CG9782	NM_132909
FBgn0028426	RNaseZ	NM_165763
FBgn0261639	CR42722	NA
FBgn0039634	alpha-Man-Ib	NM_143410
FBgn0030599	CG9030	NM_167422
FBgn0035941	CG13313	NM_140010
FBgn0010453	Wnt4	NM_001273258
FBgn0010453	Wnt4	NM_057624
FBgn0265764	lncRNA:CR44571	NA
FBgn0030692	mRpS30	NM_078612
FBgn0030692	mRpS30	NM_001298368
FBgn0250838	roh	NM_166599
FBgn0250838	roh	NM_166600
FBgn0037616	CG8136	NM_001170084
FBgn0037616	CG8136	NM_169237
FBgn0037616	CG8136	NM_141563
FBgn0037616	CG8136	NM_206461
FBgn0053096	CG33096	NM_001300589
FBgn0053096	CG33096	NM_001370006
FBgn0053096	CG33096	NM_176560
FBgn0053096	CG33096	NM_001170248
FBgn0053096	CG33096	NM_176559
FBgn0053096	CG33096	NM_001300588
FBgn0053993	CG33993	NM_001038902
FBgn0053993	CG33993	NM_001169881
FBgn0032156	CG13124	NM_135475
FBgn0032156	CG13124	NM_001169453
FBgn0032156	CG13124	NM_176003
FBgn0032156	CG13124	NM_001169455
FBgn0032156	CG13124	NM_001169452
FBgn0032156	CG13124	NM_001169454
FBgn0032156	CG13124	NM_001169457
FBgn0032156	CG13124	NM_001169456
FBgn0032156	CG13124	NM_001144339
FBgn0036198	crim	NM_140243
FBgn0035300	CG1139	NM_139429
FBgn0053242	Ste:CG33242	NM_206703
FBgn0031263	Tspo	NM_134687
FBgn0037130	Syn1	NM_168937
FBgn0037130	Syn1	NM_001275263
FBgn0037130	Syn1	NM_001275262
FBgn0037130	Syn1	NM_079481
FBgn0027617	CG5808	NM_143034
FBgn0032906	RPA2	NM_001273723
FBgn0032906	RPA2	NM_136233
FBgn0020379	Rfx	NM_001260093
FBgn0020379	Rfx	NM_141742
FBgn0020379	Rfx	NM_001260092
FBgn0020379	Rfx	NM_001275535
FBgn0020379	Rfx	NM_001104268
FBgn0020379	Rfx	NM_001260094
FBgn0263398	Uck	NM_001260352
FBgn0263398	Uck	NM_142984
FBgn0263398	Uck	NM_001260354
FBgn0263398	Uck	NM_001144633
FBgn0263398	Uck	NM_001260353
FBgn0028841	jhamt	NM_135949
FBgn0028841	jhamt	NM_001299051
FBgn0028695	Rpn1	NM_140901
FBgn0037129	CG14565	NM_141103
FBgn0266004	lncRNA:CR44778	NA
FBgn0011902	tRNA:Lys-TTT-1-1	NA
FBgn0051465	CG31465	NM_001275886
FBgn0051465	CG31465	NM_169985
FBgn0051465	CG31465	NM_001275887
FBgn0053626	CG33626	NM_001032234
FBgn0263246	CG43389	NM_001259665
FBgn0033548	CG7637	NM_136766
FBgn0035382	Or63a	NM_001169860
FBgn0035382	Or63a	NM_079171
FBgn0267490	Mst77Y-4	NM_001316651
FBgn0267058	lncRNA:CR45502	NA
FBgn0267252	Ggamma30A	NM_080068
FBgn0267252	Ggamma30A	NM_164851
FBgn0267252	Ggamma30A	NM_164852
FBgn0267252	Ggamma30A	NM_001259021
FBgn0267252	Ggamma30A	NM_001169447
FBgn0267252	Ggamma30A	NM_001169446
FBgn0267252	Ggamma30A	NM_001201820
FBgn0267252	Ggamma30A	NM_001298847
FBgn0030456	CG4332	NM_132633
FBgn0266360	asRNA:CR45008	NA
FBgn0085792	CR41509	NA
FBgn0001098	Gdh	NM_170101
FBgn0001098	Gdh	NM_206550
FBgn0001098	Gdh	NM_206551
FBgn0001098	Gdh	NM_079746
FBgn0038207	CG14356	NM_142082
FBgn0259731	tal-2A	NM_001144579
FBgn0035714	CG8549	NM_139800
FBgn0035714	CG8549	NM_001274553
FBgn0265149	lncRNA:CR44218	NA
FBgn0030374	CG15734	NM_132557
FBgn0030374	CG15734	NM_001042808
FBgn0034136	DAT	NM_001274097
FBgn0034136	DAT	NM_079039
FBgn0045500	Gr22b	NM_001014456
FBgn0038455	CG14907	NA
FBgn0058439	CG40439	NM_001042938
FBgn0058439	CG40439	NM_001042939
FBgn0035969	CG4476	NM_140036
FBgn0023537	CG17896	NM_130489
FBgn0023537	CG17896	NM_166844
FBgn0034120	CG15710	NM_137278
FBgn0000078	Amy-d	NM_079044
FBgn0033376	CG8777	NM_136608
FBgn0028667	Vha16-3	NM_001202157
FBgn0028667	Vha16-3	NM_168458
FBgn0265790	lncRNA:CR44579	NA
FBgn0266051	lncRNA:CR44816	NA
FBgn0035109	CG13876	NM_138165
FBgn0039033	Or94a	NM_079731
FBgn0037461	CG15177	NM_001275394
FBgn0037461	CG15177	NM_141415
FBgn0083041	snoRNA:Psi18S-1854b	NA
FBgn0038058	CG5608	NM_141951
FBgn0040890	ksh	NM_144242
FBgn0264746	CG44004	NM_001275075
FBgn0264746	CG44004	NM_001300175
FBgn0040786	CG14104	NM_144151
FBgn0263537	mir-4951	NA
FBgn0266392	lncRNA:CR45032	NA
FBgn0263502	lncRNA:CR43491	NA
FBgn0033238	azot	NM_136492
FBgn0267739	asRNA:CR46070	NA
FBgn0004638	drk	NM_165995
FBgn0004638	drk	NM_165994
FBgn0004638	drk	NM_165996
FBgn0004638	drk	NM_057510
