intron	gene	TPM	PSI	intron_position	intron_length	intron_type	ss5_maxEnt	ss3_maxEnt	contains_enhancer	upexon_length	downexon_length	three_length	ie_count_5m	ie_count_10m	ie_count_20m	ee_count_5m	ee_count_10m	ee_count_20m	halflife	halflife_error	accuracy
chr3R:11790400:11790741:-@chr3R:11790796:11791073:-	FBgn0052856	43.6034	0.06	1	55	CI	7.56	4.29	0	277	341	341	21	21	17	11	6	31	6.160938	0.06662668	0.05263158
chr3R:23748847:23749027:+@chr3R:23749092:23749462:+	FBgn0003279	2331.61	0.02	2	65	RI	10.1	8.7	0	180	370	1518	69	54	26	116	177	264	1.578906	0.0167467	0.009090909
chr3R:6143330:6143793:-@chr3R:6143861:6144396:-	FBgn0266717	22.14963	0.015	25	68	CI	10.08	7.77	0	535	463	6032	11	8	5	41	90	59	1.139258	0.05509158	0.02
chr2R:8460195:8460396:+@chr2R:8460487:8461458:+	FBgn0033755	41.6586	0.01	3	91	CI	4.34	9.76	0	201	971	2317	35	31	22	19	57	69	3.554688	0.1115897	0.03703704
chr2L:6701750:6701944:-@chr2L:6708287:6709086:-	FBgn0031850	74.24348	0.105	NA	6343	CI	NA	NA	0	799	194	15153	12	8	1	35	66	75	1.482422	0.08036528	NA
chr2R:11460649:11460896:-@chr2R:11460955:11461115:-	FBgn0034033	47.6934	0.01	2	59	CI	7.92	5.16	0	160	247	247	9	5	8	13	18	21	2.860938	0.03696603	0.04
chrX:11260003:11260163:-@chrX:11260434:11262131:-	FBgn0004864	13.1957	0.01	1	271	CI	7.56	NA	0	1697	160	5200	14	15	9	20	59	65	2.119531	0.1896124	0.025
chr3R:27281770:27282033:+@chr3R:27282096:27283595:+	FBgn0261988	52.27356	0.015	NA	63	CI	NA	NA	0	263	1499	1499	36	25	8	48	97	140	1.367969	0.02390375	NA
chr2R:2820629:2821432:-@chr2R:2821571:2821685:-	FBgn0053558	15.72932	0.045	9	139	CI	10.29	5.14	0	114	803	9240	5	2	2	7	16	26	1.898633	0.2999521	0.08333333
chr3L:17044961:17045032:+@chr3L:17045103:17045234:+	FBgn0036697	20.4232	0.03	4	71	RI	8.95	8.33	0	71	131	3451	18	22	9	23	51	82	2.145313	0.0705424	0.03846154
chr3R:17047048:17047472:+@chr3R:17047532:17048565:+	FBgn0038870	29.1734	0.02	6	60	CI	8.31	1.26	0	424	1033	1033	31	27	20	10	56	56	3.559375	0.1143425	0.0625
chr3R:14849226:14849366:-@chr3R:14849423:14849752:-	FBgn0038672	20.12641	0.015	1	57	CI	10.47	3.52	0	329	140	1186	17	26	9	31	44	83	1.983203	0.03735952	0.02631579
chr3L:21489521:21489841:-@chr3L:21489920:21490022:-	FBgn0015239	46.10574	0.085	NA	79	CI	NA	NA	0	102	320	2722	61	59	46	16	72	184	3.75625	0.09951737	NA
chrX:5802168:5802794:+@chrX:5802904:5803570:+	FBgn0029822	17.92489	0.025	1	110	CI	8.56	NA	0	626	666	4208	13	18	15	58	84	126	1.439844	0.03348175	0.01587302
chr2L:19038085:19038754:+@chr2L:19038816:19038978:+	FBgn0086442	18.44113	0.105	4	62	RI	8.94	0.47	0	669	162	2725	33	19	12	28	63	80	2.175	0.05616115	0.03703704
chr3R:22890712:22891044:-@chr3R:22891525:22891753:-	FBgn0003495	185.0421	0.02	NA	481	CI	NA	NA	0	228	332	332	42	27	15	105	203	267	0.8703125	0.009742186	NA
chr3R:2926859:2927219:-@chr3R:2927321:2927819:-	FBgn0261238	8.917417	0.03	2	102	CI	11.37	7.21	0	498	360	6901	9	5	1	6	14	27	2.339063	0.2668777	0.1
chr2R:11035917:11036328:+@chr2R:11036389:11036582:+	FBgn0033994	13.0078	0.015	3	61	CI	10.49	9.31	0	411	193	825	20	14	10	9	25	62	2.509375	0.05296942	0.0625
chr2R:8447397:8447606:+@chr2R:8447664:8448994:+	FBgn0011592	7.83553	0.03	5	58	CI	10.07	4.21	0	209	1330	4025	5	1	0	23	40	48	0.3886719	0.04323889	0.03571429
chr3R:51220:52181:+@chr3R:52252:52413:+	FBgn0037218	31.15003	0.035	NA	71	CI	NA	NA	0	961	161	988	22	12	5	30	42	60	1.479102	0.03441948	NA
chrX:19460248:19461817:+@chrX:19461940:19463434:+	FBgn0000257	11.15685	0.015	2	123	RI	9.6	NA	0	1569	1494	1494	6	6	4	13	25	35	1.4625	0.07393046	0.06666667
chr2R:12925984:12926034:+@chr2R:12926100:12926409:+	FBgn0023172	38.72787	0.015	13	66	CI	9.73	9.17	0	50	309	6058	24	14	5	68	112	90	1.194922	0.08474708	0.0125
chr3R:23759285:23761715:-@chr3R:23761784:23763059:-	FBgn0039559	25.74582	0.03	2	69	CI	7.65	5.58	0	1275	2430	3011	56	43	28	74	122	156	2.303125	0.04046744	0.01075269
chr2L:22471804:22471984:+@chr2L:22472553:22473865:+	FBgn0040011	81.7252	0.05	1	569	CI	10.22	8.49	0	180	1312	6022	123	94	78	141	265	310	3.121094	0.05280336	0.005780347
chr2R:6699662:6700401:-@chr2R:6700456:6700815:-	FBgn0033550	18.2548	0.05	1	55	CI	7	2.51	0	359	739	739	8	19	13	3	23	32	4.214063	0.1097779	0.05882353
chr2R:18805783:18805931:-@chr2R:18805989:18806034:-	FBgn0050187	11.3686	0.14	2	58	CI	8.28	7.08	0	45	148	1565	14	5	3	2	14	17	2.605078	0.184444	0.25
chr2L:18683720:18687126:-@chr2L:18687187:18688800:-	FBgn0005617	19.92569	0.015	NA	61	CI	NA	NA	0	1613	3406	3406	29	28	12	93	177	225	1.047461	0.03506354	NA
chr3L:4022346:4022553:+@chr3L:4022821:4023058:+	FBgn0035483	26.4626	0.02	3	268	CI	5.37	11.83	0	207	237	237	8	8	8	19	36	93	1.171094	0.01694365	0.04166667
chrX:10769836:10770029:-@chrX:10771448:10771831:-	FBgn0030245	62.0613	0.05	1	1419	CI	10.03	NA	1	383	193	5402	22	8	8	21	23	31	3.139063	0.2125992	0.8235294
chr3R:19753450:19754275:-@chr3R:19754333:19754501:-	FBgn0264741	9.59817	0.02	NA	58	CI	NA	NA	0	168	825	825	7	4	7	8	23	41	1.702539	0.06464448	NA
chr2R:9757843:9757960:-@chr2R:9758027:9758201:-	FBgn0013733	18.98306	0.01	13	67	CI	9.93	7.16	0	174	117	6218	7	5	2	28	61	58	0.8556641	0.06014426	0.02272727
chr3R:27424525:27425070:-@chr3R:27426111:27426325:-	FBgn0039858	238.6736	0.01	5	1041	CI	8.83	9.59	1	214	545	2706	26	19	4	184	328	354	0.400293	0.01216323	0.004672897
chr2R:5885920:5886067:-@chr2R:5886212:5886307:-	FBgn0022382	10.24189	0.04	6	145	CI	9.8	3.92	0	95	147	4672	14	4	5	11	35	44	1.864453	0.2151814	0.05
chr3R:25624631:25624723:-@chr3R:25624830:25625076:-	FBgn0039696	21.2329	0.03	1	107	CI	6.18	9.78	0	246	92	3304	14	7	13	40	81	95	1.283594	0.04590594	0.02631579
chr3L:8557257:8561844:+@chr3L:8561911:8562101:+	FBgn0260442	15.93703	0.01	11	67	RI	6.43	3.51	0	4587	190	5598	13	8	17	30	66	86	1.899219	0.1506273	0.02941176
chrX:13621555:13622647:-@chrX:13622718:13622850:-	FBgn0001087	22.05441	0.015	12	71	CI	-2.24	NA	0	132	1092	1410	11	3	3	9	34	45	1.225781	0.1118813	0.1
chr3L:4542643:4542907:+@chr3L:4551002:4551940:+	FBgn0035558	144.9749	0.125	2	8095	RI	6.6	7.27	3	264	938	2455	80	41	19	102	195	325	1.400195	0.03061699	0.04615385
chr3L:21493658:21494027:-@chr3L:21497091:21497459:-	FBgn0264561	84.7111	0.015	4	3064	RI	10.47	10.02	0	368	369	3378	13	9	10	54	76	101	1.09375	0.05791694	0.1857143
chr3L:5864601:5864865:+@chr3L:5864922:5865433:+	FBgn0035641	22.3987	0.05	1	57	CI	8.17	2.05	0	264	511	1696	15	23	11	24	43	78	2.178125	0.04485604	0.03448276
chr3L:16407906:16408056:+@chr3L:16408121:16408486:+	FBgn0028399	96.21375	0.02	NA	65	CI	NA	NA	0	150	365	365	20	17	9	60	71	109	1.142969	0.009928546	NA
chrX:19466711:19466833:-@chrX:19466899:19467261:-	FBgn0031030	99.13721	0.005	7	66	RI	7.3	NA	0	362	122	3079	22	17	8	31	63	88	1.696094	0.05468787	0.02272727
chr3L:21818350:21819514:+@chr3L:21819575:21820135:+	FBgn0037135	183.7637	0.015	2	61	CI	10.24	3.99	0	1164	560	1381	68	67	40	75	116	204	2.592188	0.0246825	0.01030928
chr3R:8812510:8813078:+@chr3R:8813155:8813206:+	FBgn0051342	29.20126	0.085	3	77	SEflanking	8.14	4.92	0	568	51	4110	65	63	33	18	49	75	5.69375	0.1401234	0.03846154
chr2R:15321875:15322007:-@chr2R:15322065:15322197:-	FBgn0020440	18.40208	0.025	7	58	CI	8.49	4.54	0	132	132	3843	8	8	5	40	74	77	0.8931641	0.04072064	0.02272727
chr3L:15119821:15119927:+@chr3L:15120117:15120509:+	FBgn0036480	16.68045	0.035	NA	190	CI	NA	NA	0	106	392	1012	6	4	2	5	11	30	1.655078	0.08867273	NA
chr3R:14577300:14577620:-@chr3R:14577684:14578392:-	FBgn0038651	17.23359	0.02	12	64	CI	5.17	7.14	0	708	320	1462	8	5	2	18	23	27	1.220898	0.05124566	0.05263158
chr3R:20467184:20467836:-@chr3R:20467895:20468081:-	FBgn0039214	10.42629	0.025	7	59	CI	11.81	9.43	0	186	652	6844	16	10	6	24	51	59	1.950781	0.09664894	0.03125
chr3R:11759581:11759654:+@chr3R:11759722:11760036:+	FBgn0038387	46.25212	0.08	1	68	CI	1.65	5.52	0	73	314	940	29	35	39	36	90	203	2.205078	0.03419679	0.015625
chr3L:21330209:21330475:+@chr3L:21330532:21331332:+	FBgn0037073	47.1223	0.01	3	57	CI	8.49	3.65	0	266	800	800	26	14	6	40	96	130	1.011719	0.01905803	0.02222222
chr2L:3016685:3016865:-@chr2L:3016926:3017119:-	FBgn0031489	109.0739	0.015	NA	61	CI	NA	NA	0	193	180	424	4	7	2	17	42	79	0.6884766	0.01339853	NA
chr2L:10273463:10273882:-@chr2L:10273966:10274105:-	FBgn0260749	26.03629	0.055	9	84	CI	7.96	11.63	0	139	419	1557	17	12	5	28	68	78	1.196289	0.03679797	0.02777778
chr3R:14920722:14920743:+@chr3R:14921119:14921790:+	FBgn0016120	578.3571	0.01	1	376	CI	8.46	9.86	0	21	671	874	17	11	13	21	25	12	7.05625	0.2088034	0.01574803
chr3R:22939996:22940208:+@chr3R:22940266:22940848:+	FBgn0027574	23.05059	0.02	3	58	CI	0.72	5.16	0	212	582	582	14	11	9	14	30	47	2.176563	0.07990495	0.05555556
chr3R:27066714:27066803:-@chr3R:27067357:27067498:-	FBgn0051005	7.49663	0.025	4	554	CI	10.51	11.12	0	141	89	5046	3	1	0	8	17	17	0.6980469	0.1158875	0.1
chr3L:18107469:18107857:+@chr3L:18107923:18108379:+	FBgn0052195	5.424592	0.035	2	66	CI	0.9	5.93	0	388	456	4327	4	3	1	2	14	2	4.152344	1.074263	0.2
chr3L:1542486:1542736:+@chr3L:1542813:1542958:+	FBgn0035229	15.8635	0.045	10	77	RI	5.76	10.47	0	250	145	2010	12	9	3	18	24	18	2.121484	0.08821909	0.04
chr3L:14531829:14532169:+@chr3L:14532653:14533541:+	FBgn0026409	343.0913	0	3	484	CI	10.08	5.75	1	340	888	888	14	11	7	29	55	113	1.108984	0.04116572	0.02272727
chr3L:6734057:6734739:-@chr3L:6734802:6734890:-	FBgn0261934	9.983325	0.06	3	63	CI	10.03	5.68	0	88	682	12839	25	17	15	47	84	96	2.717969	0.1331889	0.01694915
chr3L:301758:302301:+@chr3L:302360:302522:+	FBgn0264707	14.63964	0.03	4	59	RI	8.91	6.16	0	543	162	2932	71	45	26	83	186	178	1.955859	0.04390437	0.01639344
chr3R:16404636:16404780:-@chr3R:16404861:16404954:-	FBgn0023212	150.755	0.01	2	81	CI	10.45	5.66	0	93	144	836	18	26	27	16	39	94	3.1875	0.06310665	0.02439024
chr3R:27426111:27426325:-@chr3R:27426396:27426770:-	FBgn0039858	238.6736	0.005	4	71	RI	9.25	9.48	1	374	214	3961	35	24	22	98	159	187	1.410938	0.03132965	0.00990099
chr3R:24962204:24962421:+@chr3R:24962627:24962632:+	FBgn0028671	133.454	0.045	9	206	CI	10.74	3.68	0	217	5	1075	61	37	20	28	45	84	3.259375	0.0460872	1
chr2L:12738807:12739188:+@chr2L:12743980:12744807:+	FBgn0032456	86.13707	0	11	4792	CI	8.56	6.21	0	381	827	827	15	15	5	69	147	187	0.5783203	0.01117473	0.1235955
chr3L:1943877:1945052:-@chr3L:1945110:1945205:-	FBgn0002872	20.88245	0.015	7	58	CI	10.22	6.01	0	95	1175	2318	12	10	5	12	45	59	1.610547	0.04773021	0.04545455
chr2L:7057864:7058325:+@chr2L:7058393:7059294:+	FBgn0031885	5.07186	0.055	3	68	CI	8.84	11.52	0	461	901	5193	2	6	0	8	18	19	1.169922	0.08004265	0.06666667
chrX:5588725:5588939:-@chrX:5589039:5589238:-	FBgn0027564	31.8908	0.03	1	100	CI	9.6	NA	1	199	214	1961	17	28	12	4	9	23	6.520313	0.2010378	0.1428571
chr3L:8104278:8105144:+@chr3L:8105212:8105538:+	FBgn0027549	47.84115	0.015	3	68	CI	10.08	7.54	0	866	326	1294	30	23	12	31	56	78	2.136719	0.04880104	0.02173913
chr3L:11600535:11600691:-@chr3L:11600752:11601283:-	FBgn0036180	13.04667	0.03	NA	61	CI	NA	NA	0	531	156	2155	28	40	30	32	63	92	3.492969	0.1020932	NA
chr3R:19959228:19959385:+@chr3R:19959512:19959641:+	FBgn0026317	25.2465	0.055	5	127	RI	8.76	6.91	0	157	129	864	4	2	2	4	18	19	1.324023	0.1878981	0.2
chr2R:9864881:9865085:-@chr2R:9865150:9865354:-	FBgn0033889	72.94731	0.095	4	65	CI	5.64	3.49	0	204	204	4596	206	137	79	119	278	285	3.609375	0.07043026	0.02097902
chr2L:6969825:6971509:-@chr2L:6971589:6971737:-	FBgn0016978	55.3871	0	1	80	CI	10.47	7.56	0	148	1684	2798	22	21	14	45	63	120	1.784375	0.04321993	0.02040816
chr2L:6719394:6720942:-@chr2L:6720997:6721131:-	FBgn0025777	20.62482	0.025	NA	55	CI	NA	NA	0	134	1548	1548	13	22	17	25	50	72	2.471484	0.03214698	NA
chr3R:20361926:20362944:-@chr3R:20363009:20363705:-	FBgn0039207	19.66798	0.015	7	65	CI	8.34	7.77	0	696	1018	1018	24	11	5	28	54	93	1.248828	0.02047843	0.03333333
chr2R:12023692:12023865:+@chr2R:12023930:12024071:+	FBgn0086676	71.06551	0.005	6	65	RI	6.22	6.65	0	173	141	1813	31	10	8	158	325	434	0.4011719	0.01696247	0.005464481
chr3L:14535833:14536039:-@chr3L:14540217:14540582:-	FBgn0036428	8.000795	0.14	3	4178	RI	10.03	9.25	0	365	206	2002	12	3	3	30	51	57	0.8072266	0.04977596	0.025
chr2R:18772937:18773334:-@chr2R:18773439:18773770:-	FBgn0034792	71.90513	0.07	1	105	CI	10.36	4.27	0	331	397	3064	39	62	58	32	45	91	6.44375	0.1055692	0.05405405
chr2R:5752795:5752859:-@chr2R:5752929:5753107:-	FBgn0011241	71.03616	0.01	1	70	CI	6.97	8.63	0	178	64	844	17	16	24	21	34	73	3.059766	0.06130615	0.05
chr2R:8376651:8377386:-@chr2R:8377451:8377959:-	FBgn0045063	28.46023	0.01	3	65	CI	8.4	4.34	0	508	735	2430	17	13	8	66	110	93	0.9970703	0.02414022	0.01234568
chr2R:20673037:20673206:-@chr2R:20673265:20673618:-	FBgn0041205	165.7297	0.085	5	59	CI	5.9	6.08	0	353	169	169	36	23	20	35	88	164	1.61582	0.03194187	0.01785714
chr2R:5062672:5063176:-@chr2R:5063238:5063439:-	FBgn0015477	30.9523	0.025	5	62	CI	9.66	2.55	0	201	504	7908	24	14	18	53	77	82	2.404688	0.1201688	0.015625
chr2R:4107024:4109061:+@chr2R:4109151:4109537:+	FBgn0053087	6.215965	0.025	16	90	CI	8.28	10.55	0	2037	386	4792	15	15	3	34	44	57	1.62832	0.06521658	0.0212766
chr3R:153859:155756:-@chr3R:155822:155970:-	FBgn0027866	62.0472	0.005	NA	66	CI	NA	NA	0	148	1897	2220	12	5	5	41	79	108	0.7155273	0.03207838	NA
chr3R:2280674:2280916:-@chr3R:2280980:2282195:-	FBgn0037445	12.3985	0.155	NA	64	CI	NA	NA	0	1215	242	5250	52	66	41	15	47	73	6.89375	0.2115487	NA
chrX:2119329:2119896:+@chrX:2119939:2120260:+	FBgn0003048	10.20133	0.145	1	43	CI	10.65	-0.19	0	567	321	12139	46	38	25	50	84	70	4.876563	0.2143331	1
chr3R:19821381:19821688:+@chr3R:19821754:19822001:+	FBgn0053108	19.87224	0.035	NA	66	CI	NA	NA	0	307	247	1512	14	12	10	16	19	26	3.729688	0.0858824	NA
chr3L:19798281:19799552:+@chr3L:19799610:19799732:+	FBgn0036909	85.18656	0.075	1	58	CI	5.83	5.57	0	1271	122	422	21	37	30	32	14	94	4.304688	0.02725557	0.02857143
chr2L:4796063:4796219:+@chr2L:4796287:4796581:+	FBgn0031628	7.56711	0.03	NA	68	CI	NA	NA	0	156	294	294	1	1	2	3	8	11	1.349219	0.1676387	NA
chr3L:8927505:8927696:-@chr3L:8927766:8928038:-	FBgn0264305	13.09884	0.03	7	70	CI	10.22	9.42	0	272	191	2361	10	5	3	23	31	45	1.142773	0.05073753	0.03703704
chr3R:9795631:9795926:-@chr3R:9796000:9796161:-	FBgn0264493	37.84704	0.02	4	74	RI	9.79	8.7	0	161	295	3143	11	9	1	15	48	44	1.229688	0.0731523	0.05263158
chr2R:7475151:7475216:-@chr2R:7475276:7475632:-	FBgn0033636	28.83805	0.02	9	60	SEflanking	8.88	5.7	0	356	65	10226	40	31	17	68	128	122	2.540625	0.07573555	0.01149425
chr2L:5071227:5071355:+@chr2L:5071609:5071904:+	FBgn0261608	2590.63	0.02	NA	254	CI	NA	NA	0	128	295	446	10	28	39	80	125	224	1.376563	0.009037815	NA
chr3R:13216218:13216322:-@chr3R:13216382:13216750:-	FBgn0038499	33.6114	0.015	2	60	CI	8.4	8.69	0	368	104	15767	11	7	7	73	83	98	1.308008	0.07906226	0.01176471
chr3L:4100780:4100845:-@chr3L:4101477:4102697:-	FBgn0035497	10.23812	0.015	NA	632	SEflanking	NA	NA	0	1220	65	6502	9	3	3	22	35	43	1.25	0.1403712	NA
chr3L:13405943:13406075:+@chr3L:13406417:13406538:+	FBgn0260049	70.70518	0.025	1	342	CI	8.34	4.07	0	132	121	3136	71	57	58	126	240	324	1.978516	0.03391031	0.0078125
chr3R:18562458:18564066:-@chr3R:18564119:18566813:-	FBgn0039016	17.2046	0.03	1	53	CI	10.36	8.55	0	2694	1608	4337	36	17	12	79	87	111	1.584961	0.02987664	0.01149425
chrX:5564860:5565049:-@chrX:5565114:5565546:-	FBgn0015794	137.966	0.005	2	65	CI	9.6	NA	0	432	189	189	20	16	15	68	96	157	1.029102	0.010477	0.01234568
chr3R:5281239:5281439:-@chr3R:5281503:5281833:-	FBgn0037696	41.0311	0.01	2	64	CI	10.06	4.17	0	330	200	200	6	2	1	8	18	28	0.8886719	0.04388379	0.1
chr3L:8567507:8568596:-@chr3L:8568699:8568824:-	FBgn0035911	28.9806	0.01	2	103	CI	10.1	5.7	0	125	1089	1089	2	3	0	8	8	19	0.9478516	0.06029289	0.07142857
chrX:8613489:8613936:-@chrX:8613996:8614310:-	FBgn0027330	23.16023	0.015	1	60	CI	9.1	NA	0	314	447	3190	24	19	8	39	71	63	1.828125	0.08836767	0.02
chr2R:11762017:11763541:-@chr2R:11763606:11763749:-	FBgn0264089	34.98631	0.015	17	65	RI	7.83	6.95	0	143	1524	6541	18	8	3	35	63	51	1.411719	0.1119245	0.02272727
chr2R:5062173:5062380:-@chr2R:5062436:5062614:-	FBgn0015477	30.9523	0.015	7	56	CI	4.06	4.62	0	178	207	7112	41	40	19	129	172	153	1.840625	0.05285503	0.007042254
chr2R:13459601:13460028:-@chr2R:13460157:13460289:-	FBgn0034245	665.9294	0.01	1	129	CI	8	4.79	0	132	427	427	33	50	49	217	226	426	1.12168	0.008192164	0.004016064
chr2LHet:20723:21383:-@chr2LHet:21436:21569:-	FBgn0039958	82.33858	0.165	2	53	RI	10.67	2.34	0	133	660	1750	120	116	69	17	94	150	5.278125	0.07838849	0.015625
chr2L:18838509:18838792:-@chr2L:18838883:18839455:-	FBgn0032717	16.17244	0.045	2	91	RI	9.65	-5.12	0	572	283	5082	69	48	34	29	95	124	3.810938	0.1440482	0.01851852
chr2R:11457033:11457800:-@chr2R:11457863:11458227:-	FBgn0013762	31.5475	0.02	3	63	CI	2.16	4.98	0	364	767	767	11	5	9	8	19	26	2.869531	0.09418447	0.1
chrX:9520327:9523365:-@chrX:9523429:9523636:-	FBgn0028341	13.94728	0.02	NA	64	CI	NA	NA	0	207	3038	3038	10	7	2	6	16	36	2.06875	0.1578508	NA
chr3R:21472968:21473375:+@chr3R:21474608:21474834:+	FBgn0039350	26.44479	0.13	NA	1233	CI	NA	NA	1	407	226	1511	18	14	8	11	34	59	2.214063	0.05462237	NA
chrX:15215894:15216860:+@chrX:15216932:15217008:+	FBgn0004924	70.82302	0.005	3	72	CI	10.08	NA	0	966	76	5130	10	8	8	66	77	79	1.049219	0.05778058	0.01333333
chr2L:5202765:5202803:+@chr2L:5203116:5203742:+	FBgn0261836	14.06898	0.03	25	313	CI	9.09	6.45	0	38	626	3886	29	21	17	28	46	53	3.475781	0.1164264	0.03571429
chr3R:7619443:7620452:-@chr3R:7620513:7621478:-	FBgn0025802	12.6349	0.025	5	61	CI	4.63	11.78	0	965	1009	5437	12	6	5	39	61	59	1.176953	0.04721369	0.0212766
chrX:6770019:6772516:+@chrX:6772579:6774462:+	FBgn0263993	15.21507	0.035	NA	63	CI	NA	NA	0	2497	1883	3034	7	2	0	23	41	25	0.5076172	0.04818731	NA
chr3L:891548:891776:+@chr3L:891835:893520:+	FBgn0052479	50.16516	0.01	NA	59	CI	NA	NA	0	228	1685	3478	76	38	34	170	259	335	1.366016	0.02269696	NA
chr3L:15505576:15505836:+@chr3L:15505896:15506302:+	FBgn0000565	188.4279	0.02	3	60	RI	9.39	10.49	0	260	406	406	28	25	35	43	104	182	1.820313	0.02558301	0.01612903
chr3R:3731507:3731819:-@chr3R:3731903:3732049:-	FBgn0037530	85.51199	0.015	3	84	RI	5.17	7.48	0	146	312	3067	81	72	56	56	127	137	4.153906	0.0894979	0.01388889
chrX:3601401:3601524:-@chrX:3602777:3602951:-	FBgn0015286	128.677	0.185	4	1253	SEflanking	10.47	NA	0	174	123	2881	66	65	26	62	93	167	2.78125	0.06021957	0.04109589
chr3L:11808991:11809158:+@chr3L:11809223:11809810:+	FBgn0036210	11.943	0.06	3	65	RI	5.66	4.4	0	167	587	587	7	8	13	6	27	44	2.616016	0.1249216	0.09090909
chrX:6976954:6978852:-@chrX:6979191:6979372:-	FBgn0264270	75.9373	0.01	7	339	CI	11.11	NA	0	181	1898	10269	26	10	6	22	55	65	2.552344	0.2197137	0.04
chr3R:15443555:15443972:-@chr3R:15444197:15444455:-	FBgn0038720	52.75421	0.015	4	225	CI	8.89	6.89	0	258	417	2226	48	39	21	97	159	268	1.389258	0.02830694	0.008547009
chr3L:20227719:20227968:-@chr3L:20228029:20228166:-	FBgn0036958	31.06312	0.05	7	61	RI	8.23	6.58	0	137	249	1695	28	14	8	33	68	71	1.588281	0.04183734	0.02631579
chr2L:19735512:19735633:-@chr2L:19735767:19735980:-	FBgn0032815	31.14547	0.03	1	134	CI	8.99	1.98	0	213	121	3553	57	63	31	38	55	88	4.63125	0.1093709	0.02272727
chr2R:7506984:7508545:-@chr2R:7508621:7508922:-	FBgn0033638	6.76573	0.03	NA	76	CI	NA	NA	0	301	1561	1561	13	15	5	9	33	77	1.891406	0.1088402	NA
chrX:3049960:3050222:+@chrX:3050293:3050497:+	FBgn0004647	18.5074	0.03	3	71	RI	10.67	NA	0	262	204	15961	2	3	1	10	6	13	2.725781	0.2437674	0.09090909
chr3L:19544228:19544407:-@chr3L:19544465:19545258:-	FBgn0262517	29.4674	0.015	2	58	CI	8.07	7.05	0	793	179	6962	40	26	15	37	59	63	3.46875	0.2034357	0.01851852
chr2R:12977219:12977880:-@chr2R:12978864:12979028:-	FBgn0010591	57.2396	0.025	NA	984	CI	NA	NA	0	164	661	1934	28	14	14	12	78	81	2.126563	0.06660266	NA
chr2L:6958346:6958589:+@chr2L:6958656:6959104:+	FBgn0031875	26.8146	0.02	2	67	CI	10.1	6.4	0	243	448	448	10	5	8	11	18	35	2.160938	0.04332098	0.07142857
chr3R:2902470:2902558:+@chr3R:2902612:2903513:+	FBgn0037468	589.3579	0.145	1	54	CI	3.58	6.01	1	88	901	1091	194	138	96	1	1	6	124.7	7.382547	1
chr3L:3462348:3462784:+@chr3L:3462862:3463290:+	FBgn0041164	45.8496	0.01	NA	78	CI	NA	NA	0	436	428	3441	80	46	38	78	155	217	2.335156	0.03311086	NA
chr3L:20799022:20799474:+@chr3L:20799534:20799953:+	FBgn0037025	15.29558	0.02	NA	60	CI	NA	NA	0	452	419	419	11	9	5	10	25	25	2.210938	0.05316507	NA
chr2R:8821739:8822614:-@chr2R:8822671:8823004:-	FBgn0033784	19.31601	0.03	4	57	RI	7.63	7.44	0	333	875	875	11	20	17	19	48	92	2.120313	0.06461865	0.03703704
chrX:16162105:16162235:-@chrX:16162307:16163374:-	FBgn0040207	8.69074	0.055	6	72	CI	9.3	NA	0	1067	130	1195	2	0	1	7	17	27	0.469043	0.04257461	0.1
chr3R:20118322:20118452:+@chr3R:20118560:20118691:+	FBgn0263398	36.81934	0.14	6	108	RI	11.08	10.38	0	130	131	533	14	8	4	3	5	9	5.060938	0.2154298	0.1428571
chrX:1246687:1247231:-@chrX:1247286:1248014:-	FBgn0024365	23.06849	0.025	1	55	CI	10.36	8.12	0	728	544	3575	18	15	8	30	60	87	1.653711	0.07579619	0.02702703
chrX:9172285:9172930:-@chrX:9172989:9175420:-	FBgn0040236	16.12054	0.035	3	59	CI	9.31	NA	0	2431	645	3579	17	9	9	44	85	91	1.216406	0.04759253	0.01724138
chr2R:8514489:8514673:+@chr2R:8514742:8514896:+	FBgn0033756	53.8194	0.07	3	69	CI	4.57	3.8	0	184	154	1382	81	70	51	28	66	98	5.280469	0.08961849	0.03125
chrX:15403751:15404026:+@chrX:15404088:15404816:+	FBgn0027287	14.27292	0.01	NA	62	CI	NA	NA	0	275	728	1168	1	0	1	5	3	14	0.5425781	0.1912927	NA
chrX:18740422:18741351:-@chrX:18741415:18742599:-	FBgn0030966	7.36981	0.05	1	64	CI	10.45	NA	0	1184	929	929	57	40	27	8	4	7	30.1	0.6573466	0.125
chr2L:6466819:6467339:-@chr2L:6467399:6467698:-	FBgn0031817	12.10996	0.015	1	60	CI	7.4	6.8	0	299	520	1122	21	25	11	19	33	70	2.598047	0.06053757	0.04166667
chr3R:19108079:19108336:+@chr3R:19108406:19109054:+	FBgn0025781	32.2104	0.01	4	70	CI	8.82	4.22	0	257	648	1439	22	12	2	17	40	43	1.536719	0.03537452	0.05263158
chrX:15608750:15608989:+@chrX:15609059:15609280:+	FBgn0030674	17.79663	0.04	3	70	CI	7.07	NA	0	239	221	16909	15	6	6	107	111	126	1.042773	0.0837516	0.007575758
chr3L:19603715:19603844:-@chr3L:19603902:19604361:-	FBgn0036892	46.4637	0.055	NA	58	CI	NA	NA	0	459	129	2887	47	48	31	46	87	139	2.95	0.058056	NA
chr3L:15827176:15827551:-@chr3L:15827834:15827983:-	FBgn0036537	150.9766	0.03	NA	283	CI	NA	NA	0	149	375	656	22	28	22	14	22	65	4.075	0.03636465	NA
