study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_name	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy	sample_title
PRJEB12982	SAMEA3892064	ERS1079198	ERX1513259	ERR1442882	7955	Danio rerio	Illumina HiSeq 2500	16564946	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/002/ERR1442882/ERR1442882_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/002/ERR1442882/ERR1442882_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/002/ERR1442882/ERR1442882_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/002/ERR1442882/ERR1442882_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#52.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#52.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#52.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#52.cram.crai	ZMP_phenotype_125_C
PRJEB12982	SAMEA3892065	ERS1079199	ERX1513260	ERR1442883	7955	Danio rerio	Illumina HiSeq 2500	16564958	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/003/ERR1442883/ERR1442883_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/003/ERR1442883/ERR1442883_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/003/ERR1442883/ERR1442883_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/003/ERR1442883/ERR1442883_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#53.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#53.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#53.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#53.cram.crai	ZMP_phenotype_125_D
PRJEB12982	SAMEA3892066	ERS1079200	ERX1513261	ERR1442884	7955	Danio rerio	Illumina HiSeq 2500	16564970	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442884/ERR1442884_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442884/ERR1442884_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442884/ERR1442884_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442884/ERR1442884_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#54.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#54.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#54.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#54.cram.crai	ZMP_phenotype_125_E
PRJEB12982	SAMEA3892067	ERS1079201	ERX1513262	ERR1442885	7955	Danio rerio	Illumina HiSeq 2500	16564982	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1442885/ERR1442885_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1442885/ERR1442885_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1442885/ERR1442885_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1442885/ERR1442885_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#55.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#55.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#55.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#55.cram.crai	ZMP_phenotype_125_F
PRJEB12982	SAMEA3892069	ERS1079203	ERX1513263	ERR1442886	7955	Danio rerio	Illumina HiSeq 2500	16564994	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442886/ERR1442886_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442886/ERR1442886_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442886/ERR1442886_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442886/ERR1442886_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#56.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#56.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#56.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#56.cram.crai	ZMP_phenotype_126_B
PRJEB12982	SAMEA3892070	ERS1079204	ERX1513264	ERR1442887	7955	Danio rerio	Illumina HiSeq 2500	16564911	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442887/ERR1442887_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442887/ERR1442887_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442887/ERR1442887_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442887/ERR1442887_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#57.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#57.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#57.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#57.cram.crai	ZMP_phenotype_126_C
PRJEB12982	SAMEA3892071	ERS1079205	ERX1513265	ERR1442888	7955	Danio rerio	Illumina HiSeq 2500	16564923	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442888/ERR1442888_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442888/ERR1442888_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442888/ERR1442888_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442888/ERR1442888_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#58.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#58.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#58.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#58.cram.crai	ZMP_phenotype_126_D
PRJEB12982	SAMEA3892072	ERS1079206	ERX1513266	ERR1442889	7955	Danio rerio	Illumina HiSeq 2500	16564935	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/009/ERR1442889/ERR1442889_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/009/ERR1442889/ERR1442889_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/009/ERR1442889/ERR1442889_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/009/ERR1442889/ERR1442889_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#59.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#59.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#59.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#59.cram.crai	ZMP_phenotype_126_E
PRJEB12982	SAMEA3892073	ERS1079207	ERX1513267	ERR1442890	7955	Danio rerio	Illumina HiSeq 2500	16564947	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/000/ERR1442890/ERR1442890_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/000/ERR1442890/ERR1442890_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/000/ERR1442890/ERR1442890_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/000/ERR1442890/ERR1442890_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#60.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#60.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#60.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#60.cram.crai	ZMP_phenotype_126_F
PRJEB12982	SAMEA3892075	ERS1079209	ERX1513268	ERR1442891	7955	Danio rerio	Illumina HiSeq 2500	16564959	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/001/ERR1442891/ERR1442891_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/001/ERR1442891/ERR1442891_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/001/ERR1442891/ERR1442891_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/001/ERR1442891/ERR1442891_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#61.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#61.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#61.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#61.cram.crai	ZMP_phenotype_127_B
PRJEB12982	SAMEA3892076	ERS1079210	ERX1513269	ERR1442892	7955	Danio rerio	Illumina HiSeq 2500	16564971	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/002/ERR1442892/ERR1442892_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/002/ERR1442892/ERR1442892_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/002/ERR1442892/ERR1442892_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/002/ERR1442892/ERR1442892_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#62.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#62.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#62.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#62.cram.crai	ZMP_phenotype_127_C
PRJEB12982	SAMEA3892077	ERS1079211	ERX1513270	ERR1442893	7955	Danio rerio	Illumina HiSeq 2500	16564983	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/003/ERR1442893/ERR1442893_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/003/ERR1442893/ERR1442893_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/003/ERR1442893/ERR1442893_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/003/ERR1442893/ERR1442893_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#63.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#63.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#63.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#63.cram.crai	ZMP_phenotype_127_D
PRJEB12982	SAMEA3892078	ERS1079212	ERX1513271	ERR1442894	7955	Danio rerio	Illumina HiSeq 2500	16564995	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442894/ERR1442894_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442894/ERR1442894_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442894/ERR1442894_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442894/ERR1442894_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#64.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#64.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#64.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#64.cram.crai	ZMP_phenotype_127_E
PRJEB12982	SAMEA3892079	ERS1079213	ERX1513272	ERR1442895	7955	Danio rerio	Illumina HiSeq 2500	16564912	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1442895/ERR1442895_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1442895/ERR1442895_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1442895/ERR1442895_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1442895/ERR1442895_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#65.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#65.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#65.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#65.cram.crai	ZMP_phenotype_127_F
PRJEB12982	SAMEA3892081	ERS1079215	ERX1513273	ERR1442896	7955	Danio rerio	Illumina HiSeq 2500	16564924	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442896/ERR1442896_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442896/ERR1442896_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442896/ERR1442896_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442896/ERR1442896_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#66.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#66.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#66.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#66.cram.crai	ZMP_phenotype_128_B
PRJEB12982	SAMEA3892082	ERS1079216	ERX1513274	ERR1442897	7955	Danio rerio	Illumina HiSeq 2500	16564936	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442897/ERR1442897_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442897/ERR1442897_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442897/ERR1442897_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442897/ERR1442897_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#67.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#67.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#67.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#67.cram.crai	ZMP_phenotype_128_C
PRJEB12982	SAMEA3892083	ERS1079217	ERX1513275	ERR1442898	7955	Danio rerio	Illumina HiSeq 2500	16564948	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442898/ERR1442898_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442898/ERR1442898_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442898/ERR1442898_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442898/ERR1442898_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#68.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#68.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#68.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#68.cram.crai	ZMP_phenotype_128_D
PRJEB12982	SAMEA3892084	ERS1079218	ERX1513276	ERR1442899	7955	Danio rerio	Illumina HiSeq 2500	16564960	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/009/ERR1442899/ERR1442899_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/009/ERR1442899/ERR1442899_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/009/ERR1442899/ERR1442899_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/009/ERR1442899/ERR1442899_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#69.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#69.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#69.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#69.cram.crai	ZMP_phenotype_128_E
PRJEB12982	SAMEA3892085	ERS1079219	ERX1513277	ERR1442900	7955	Danio rerio	Illumina HiSeq 2500	16564972	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/000/ERR1442900/ERR1442900_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/000/ERR1442900/ERR1442900_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/000/ERR1442900/ERR1442900_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/000/ERR1442900/ERR1442900_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#70.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#70.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#70.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#70.cram.crai	ZMP_phenotype_128_F
PRJEB12982	SAMEA3892087	ERS1079221	ERX1513278	ERR1442901	7955	Danio rerio	Illumina HiSeq 2500	16564984	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/001/ERR1442901/ERR1442901_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/001/ERR1442901/ERR1442901_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/001/ERR1442901/ERR1442901_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/001/ERR1442901/ERR1442901_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#71.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#71.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#71.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#71.cram.crai	ZMP_phenotype_129_B
PRJEB12982	SAMEA3892088	ERS1079222	ERX1513279	ERR1442902	7955	Danio rerio	Illumina HiSeq 2500	16564996	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/002/ERR1442902/ERR1442902_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/002/ERR1442902/ERR1442902_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/002/ERR1442902/ERR1442902_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/002/ERR1442902/ERR1442902_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#72.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#72.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#72.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#72.cram.crai	ZMP_phenotype_129_C
PRJEB12982	SAMEA3892089	ERS1079223	ERX1513280	ERR1442903	7955	Danio rerio	Illumina HiSeq 2500	16564913	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/003/ERR1442903/ERR1442903_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/003/ERR1442903/ERR1442903_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/003/ERR1442903/ERR1442903_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/003/ERR1442903/ERR1442903_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#73.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#73.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#73.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#73.cram.crai	ZMP_phenotype_129_D
PRJEB12982	SAMEA3892090	ERS1079224	ERX1513281	ERR1442904	7955	Danio rerio	Illumina HiSeq 2500	16564925	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442904/ERR1442904_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442904/ERR1442904_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442904/ERR1442904_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/004/ERR1442904/ERR1442904_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#74.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#74.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#74.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#74.cram.crai	ZMP_phenotype_129_E
PRJEB12982	SAMEA3892091	ERS1079225	ERX1513282	ERR1442905	7955	Danio rerio	Illumina HiSeq 2500	16564937	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1442905/ERR1442905_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1442905/ERR1442905_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1442905/ERR1442905_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/005/ERR1442905/ERR1442905_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#75.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#75.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#75.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#75.cram.crai	ZMP_phenotype_129_G
PRJEB12982	SAMEA3892093	ERS1079227	ERX1513283	ERR1442906	7955	Danio rerio	Illumina HiSeq 2500	16564949	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442906/ERR1442906_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442906/ERR1442906_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442906/ERR1442906_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/006/ERR1442906/ERR1442906_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#76.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#76.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#76.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#76.cram.crai	ZMP_phenotype_130_B
PRJEB12982	SAMEA3892094	ERS1079228	ERX1513284	ERR1442907	7955	Danio rerio	Illumina HiSeq 2500	16564961	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442907/ERR1442907_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442907/ERR1442907_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442907/ERR1442907_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/007/ERR1442907/ERR1442907_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#77.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#77.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#77.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#77.cram.crai	ZMP_phenotype_130_C
PRJEB12982	SAMEA3892095	ERS1079229	ERX1513285	ERR1442908	7955	Danio rerio	Illumina HiSeq 2500	16564973	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442908/ERR1442908_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442908/ERR1442908_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442908/ERR1442908_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/008/ERR1442908/ERR1442908_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#78.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#78.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#78.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#78.cram.crai	ZMP_phenotype_130_D
PRJEB12982	SAMEA3892096	ERS1079230	ERX1513286	ERR1442909	7955	Danio rerio	Illumina HiSeq 2500	16564985	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/009/ERR1442909/ERR1442909_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/009/ERR1442909/ERR1442909_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/009/ERR1442909/ERR1442909_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR144/009/ERR1442909/ERR1442909_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#79.cram	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#79.cram			ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#79.cram.crai	ftp.sra.ebi.ac.uk/vol1/ERA648/ERA648700/cram/19912_2#79.cram.crai	ZMP_phenotype_130_E
